"","pred","obs","ESCA","OV","STAD","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"824","OV","OV",0.169665664434433,0.607030510902405,0.22330379486084,49,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"825","ESCA","STAD",0.383775293827057,0.337873011827469,0.278351694345474,68,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"826","OV","OV",0.162123292684555,0.640825748443604,0.197050973773003,73,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"827","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,76,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"828","ESCA","STAD",0.48124971985817,0.198490932583809,0.320259392261505,81,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"829","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,91,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"830","OV","OV",0.144296571612358,0.66578882932663,0.189914524555206,96,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"831","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,98,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"832","STAD","STAD",0.246170803904533,0.180363386869431,0.573465824127197,107,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"833","ESCA","STAD",0.536304652690887,0.207696616649628,0.255998700857162,111,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"834","ESCA","STAD",0.601187407970428,0.215140715241432,0.183671936392784,112,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"835","OV","OV",0.18261730670929,0.595422506332397,0.221960172057152,119,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"836","STAD","STAD",0.153175070881844,0.163561820983887,0.683263063430786,120,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"837","STAD","STAD",0.182064607739449,0.177628576755524,0.640306830406189,130,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"838","STAD","STAD",0.22204864025116,0.227460280060768,0.550491094589233,136,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"839","ESCA","STAD",0.549082636833191,0.210076615214348,0.2408407330513,142,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"840","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,148,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"841","OV","STAD",0.275785088539124,0.389014959335327,0.335199952125549,151,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"842","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,152,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"843","OV","OV",0.17846454679966,0.604622721672058,0.216912746429443,160,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"844","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,173,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"845","STAD","STAD",0.137078359723091,0.157743021845818,0.705178618431091,181,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"846","OV","OV",0.169867604970932,0.636349260807037,0.193783134222031,192,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"847","STAD","STAD",0.15246656537056,0.186877191066742,0.660656273365021,194,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"848","STAD","STAD",0.137078359723091,0.157743021845818,0.705178618431091,198,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"849","OV","OV",0.145484730601311,0.671271026134491,0.18324425816536,217,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"850","OV","OV",0.14650322496891,0.675970375537872,0.177526384592056,223,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"851","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,232,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"852","OV","OV",0.143511831760406,0.662168025970459,0.194320186972618,237,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"853","OV","OV",0.187081664800644,0.554447710514069,0.258470624685287,241,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"854","OV","OV",0.144836619496346,0.679656505584717,0.175506874918938,289,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"855","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,331,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"856","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,342,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"857","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,352,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"858","OV","OV",0.225624144077301,0.546727418899536,0.227648437023163,367,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"859","OV","OV",0.188188269734383,0.583080410957336,0.228731319308281,368,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"860","OV","STAD",0.145360663533211,0.671368479728699,0.183270871639252,379,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"861","OV","OV",0.216422617435455,0.55324798822403,0.230329424142838,387,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"862","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,392,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"863","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,418,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"864","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,426,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"865","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,434,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"866","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,436,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"867","OV","OV",0.148062705993652,0.661431133747101,0.190506160259247,449,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"868","OV","OV",0.163200959563255,0.664228618144989,0.1725704818964,453,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"869","STAD","STAD",0.286616683006287,0.148139581084251,0.565243721008301,463,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"870","STAD","STAD",0.185469761490822,0.240717053413391,0.573813140392303,465,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"871","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,478,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"872","ESCA","ESCA",0.433449238538742,0.257970899343491,0.30857989192009,490,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"873","OV","OV",0.140930607914925,0.665852725505829,0.193216606974602,503,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"874","OV","OV",0.141385123133659,0.712458670139313,0.146156191825867,509,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"875","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,523,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"876","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,530,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"877","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,544,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"878","OV","OV",0.157735094428062,0.661647617816925,0.18061725795269,548,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"879","STAD","STAD",0.200040712952614,0.175929918885231,0.624029338359833,568,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"880","OV","OV",0.146807059645653,0.67737227678299,0.175820723176003,570,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"881","STAD","STAD",0.13305427134037,0.182468548417091,0.684477210044861,576,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"882","OV","OV",0.146807059645653,0.67737227678299,0.175820723176003,580,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"883","ESCA","STAD",0.639414668083191,0.161877438426018,0.19870787858963,582,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"884","OV","OV",0.160970315337181,0.660754561424255,0.178275138139725,588,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"885","OV","OV",0.146110728383064,0.673032164573669,0.180857121944427,590,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"886","OV","OV",0.168652266263962,0.644564807415009,0.18678292632103,593,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"887","OV","OV",0.133764177560806,0.549078166484833,0.317157655954361,598,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"888","OV","OV",0.1441490650177,0.663996160030365,0.191854804754257,601,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"889","STAD","STAD",0.1565892547369,0.158798068761826,0.684612691402435,616,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"890","ESCA","STAD",0.515079140663147,0.18327371776104,0.301647126674652,644,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"891","STAD","STAD",0.172785118222237,0.158554092049599,0.668660819530487,655,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"892","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,669,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"893","STAD","STAD",0.137078359723091,0.157743021845818,0.705178618431091,701,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"894","OV","OV",0.143923029303551,0.66472852230072,0.191348433494568,703,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"895","OV","OV",0.171176433563232,0.600655853748322,0.228167712688446,723,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"896","STAD","STAD",0.141334772109985,0.1663748472929,0.692290365695953,725,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"897","ESCA","ESCA",0.629201829433441,0.159193962812424,0.211604237556458,759,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"898","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,765,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"899","OV","OV",0.159887388348579,0.664949953556061,0.175162687897682,778,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"900","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,809,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"901","OV","OV",0.14629952609539,0.675704717636108,0.17799574136734,818,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"902","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,819,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"903","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,821,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"904","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,828,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"905","ESCA","ESCA",0.628300845623016,0.159580737352371,0.212118372321129,844,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"906","STAD","STAD",0.247087135910988,0.168647423386574,0.584265410900116,862,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"907","STAD","STAD",0.186515048146248,0.183164939284325,0.630320012569427,863,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"908","STAD","STAD",0.192935466766357,0.229496121406555,0.577568411827087,866,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"909","OV","OV",0.126854717731476,0.504786729812622,0.368358582258224,870,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"910","OV","OV",0.17589408159256,0.664370357990265,0.159735530614853,878,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"911","STAD","STAD",0.202765613794327,0.167016789317131,0.630217611789703,881,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"912","ESCA","ESCA",0.599999666213989,0.179806768894196,0.220193579792976,912,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"913","ESCA","ESCA",0.553101658821106,0.204683601856232,0.242214739322662,914,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"914","ESCA","ESCA",0.62671709060669,0.160260736942291,0.213022232055664,915,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"915","ESCA","ESCA",0.631426930427551,0.161465123295784,0.207107916474342,916,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"916","ESCA","ESCA",0.641213893890381,0.14143693447113,0.217349156737328,918,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"917","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,929,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"918","STAD","STAD",0.151012420654297,0.179676443338394,0.669311106204987,930,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"919","ESCA","ESCA",0.654000163078308,0.149640277028084,0.196359574794769,958,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"920","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,968,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"921","STAD","STAD",0.161180973052979,0.170853793621063,0.667965233325958,969,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"922","ESCA","ESCA",0.618992626667023,0.163577049970627,0.217430338263512,977,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"923","OV","OV",0.14598473906517,0.580444633960724,0.273570597171783,979,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"924","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,983,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"925","STAD","STAD",0.158492013812065,0.162534862756729,0.678973078727722,997,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"926","OV","OV",0.160428017377853,0.64458155632019,0.194990456104279,999,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"927","OV","OV",0.142946511507034,0.659559667110443,0.197493836283684,1007,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"928","OV","OV",0.187642112374306,0.618884325027466,0.193473607301712,1033,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"929","OV","OV",0.152758732438087,0.661386966705322,0.185854360461235,1034,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"930","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,1039,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"931","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,1043,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"932","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,1053,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"933","STAD","STAD",0.14007955789566,0.211720213294029,0.648200213909149,1059,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"934","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,1073,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"935","OV","OV",0.146682053804398,0.67747151851654,0.175846472382545,1075,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"936","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,1099,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"937","ESCA","ESCA",0.629491865634918,0.166332110762596,0.204176038503647,1150,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"938","ESCA","ESCA",0.629201829433441,0.159193962812424,0.211604237556458,1158,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"939","ESCA","ESCA",0.563372075557709,0.215100303292274,0.221527650952339,1160,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"940","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,1226,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"941","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,1233,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"942","STAD","STAD",0.170561403036118,0.179164856672287,0.650273740291595,1246,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"943","STAD","STAD",0.113233417272568,0.349391281604767,0.537375330924988,1247,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"944","STAD","STAD",0.135443776845932,0.167786478996277,0.696769714355469,1282,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"945","OV","OV",0.108033135533333,0.4788958132267,0.413071066141129,1284,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"946","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,1307,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"947","STAD","STAD",0.173837825655937,0.172305747866631,0.653856456279755,1313,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"948","STAD","STAD",0.135443776845932,0.167786478996277,0.696769714355469,1325,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"949","STAD","STAD",0.139128774404526,0.145144566893578,0.715726613998413,1329,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"950","ESCA","ESCA",0.62671709060669,0.160260736942291,0.213022232055664,1358,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"951","STAD","STAD",0.20351405441761,0.218667432665825,0.577818512916565,1368,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"952","ESCA","STAD",0.514377057552338,0.194386333227158,0.291236609220505,1371,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"953","ESCA","STAD",0.618992626667023,0.163577049970627,0.217430338263512,1375,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"954","STAD","STAD",0.148775830864906,0.153907462954521,0.697316646575928,1378,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"955","ESCA","STAD",0.583901345729828,0.149312123656273,0.266786515712738,1380,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"956","OV","STAD",0.148040220141411,0.434481173753738,0.41747859120369,1387,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"957","STAD","STAD",0.139304876327515,0.165729209780693,0.694965958595276,1393,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"958","STAD","STAD",0.138654798269272,0.148056909441948,0.713288307189941,1394,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"959","STAD","STAD",0.144240409135818,0.179700598120689,0.676059007644653,1404,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"960","STAD","STAD",0.194490179419518,0.27494341135025,0.530566453933716,1422,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"961","OV","OV",0.162746459245682,0.639445126056671,0.197808384895325,1425,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"962","OV","OV",0.191800758242607,0.43606773018837,0.37213146686554,1429,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"963","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,1438,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"964","OV","OV",0.146424248814583,0.67560601234436,0.177969738841057,1454,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"965","OV","OV",0.14765627682209,0.587561368942261,0.264782398939133,1467,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"966","STAD","STAD",0.116221368312836,0.35861086845398,0.525167763233185,1483,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"967","OV","OV",0.141077592968941,0.649847984313965,0.209074437618256,1502,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"968","OV","OV",0.149141430854797,0.666249990463257,0.184608563780785,1519,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"969","OV","OV",0.22369247674942,0.551938593387604,0.224368944764137,1520,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"970","OV","OV",0.295867085456848,0.569419384002686,0.134713515639305,1521,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"971","STAD","OV",0.205802202224731,0.376197874546051,0.417999893426895,1527,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"972","ESCA","STAD",0.628001153469086,0.159709423780441,0.212289407849312,1529,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"973","ESCA","ESCA",0.628740906715393,0.159809932112694,0.211449220776558,1531,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"974","STAD","STAD",0.109477818012238,0.370969921350479,0.519552230834961,1553,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"975","STAD","STAD",0.212287738919258,0.156583070755005,0.631129205226898,1556,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"976","STAD","STAD",0.210960656404495,0.209432944655418,0.579606354236603,1572,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"977","STAD","ESCA",0.282584637403488,0.169614493846893,0.547800898551941,1589,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"978","ESCA","ESCA",0.569448053836823,0.205918744206429,0.224633157253265,1606,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"979","OV","OV",0.15246756374836,0.60670667886734,0.2408257573843,1617,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"980","OV","OV",0.169053733348846,0.626094162464142,0.204852133989334,1620,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"981","OV","OV",0.144897982478142,0.654920220375061,0.200181812047958,1623,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"982","ESCA","ESCA",0.666530013084412,0.149839520454407,0.183630466461182,1625,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"983","OV","OV",0.144272923469543,0.574098169803619,0.28162893652916,1629,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"984","OV","OV",0.145876362919807,0.673078060150146,0.181045547127724,1637,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"985","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,7,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"986","OV","OV",0.14541158080101,0.68403559923172,0.170552760362625,13,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"987","OV","OV",0.115248918533325,0.541476249694824,0.343274801969528,17,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"988","OV","OV",0.142796099185944,0.671732008457184,0.185471922159195,23,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"989","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,48,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"990","STAD","STAD",0.159291416406631,0.165037736296654,0.675670802593231,52,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"991","OV","OV",0.14541158080101,0.68403559923172,0.170552760362625,54,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"992","OV","OV",0.14541158080101,0.68403559923172,0.170552760362625,55,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"993","OV","OV",0.140270471572876,0.659035503864288,0.200693994760513,56,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"994","OV","STAD",0.154229417443275,0.642807006835938,0.202963531017303,61,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"995","OV","OV",0.114835716784,0.540202617645264,0.344961643218994,99,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"996","STAD","STAD",0.206770002841949,0.226838991045952,0.566390991210938,109,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"997","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,165,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"998","OV","OV",0.146419838070869,0.687927186489105,0.165653020143509,172,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"999","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,176,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1000","OV","OV",0.142413735389709,0.669933319091797,0.187653005123138,179,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1001","OV","OV",0.147533431649208,0.694017052650452,0.158449485898018,188,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1002","OV","OV",0.140140950679779,0.668570637702942,0.19128842651844,193,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1003","OV","STAD",0.22809861600399,0.413947552442551,0.357953876256943,196,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1004","STAD","STAD",0.117599047720432,0.418506503105164,0.46389439702034,199,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1005","OV","OV",0.202110692858696,0.580884218215942,0.2170050740242,209,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1006","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,225,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1007","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,226,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1008","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,238,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1009","OV","OV",0.14452700316906,0.679874420166016,0.175598621368408,240,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1010","OV","OV",0.139862477779388,0.657931923866272,0.202205628156662,242,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1011","OV","OV",0.148220866918564,0.697250843048096,0.154528275132179,259,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1012","OV","OV",0.266961634159088,0.40849831700325,0.324540019035339,264,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1013","OV","OV",0.146671548485756,0.654413819313049,0.198914647102356,282,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1014","OV","OV",0.160379648208618,0.644649922847748,0.194970399141312,291,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1015","OV","OV",0.147587507963181,0.672993242740631,0.179419249296188,299,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1016","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,304,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1017","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,305,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1018","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,322,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1019","OV","OV",0.217961803078651,0.565461695194244,0.216576486825943,334,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1020","OV","OV",0.155516296625137,0.655425548553467,0.189058139920235,339,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1021","STAD","STAD",0.265347272157669,0.171356782317162,0.563295960426331,365,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1022","OV","OV",0.15826503932476,0.636150240898132,0.205584734678268,371,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1023","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,390,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1024","STAD","STAD",0.158011272549629,0.167775988578796,0.674212753772736,393,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1025","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,399,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1026","OV","OV",0.144512534141541,0.679806351661682,0.175681069493294,402,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
