"","pred","obs","BLCA","BRCA","CESC","COAD","ESCA","GBM","KIRC","LGG","LUAD","OV","PRAD","STAD","THCA","UCS","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"1868","KIRC","KIRC",0.0340682603418827,0.0340778715908527,0.0340714938938618,0.0340544208884239,0.0340433157980442,0.0340223796665668,0.557052135467529,0.0340417362749577,0.0340704917907715,0.0340277850627899,0.034040629863739,0.0342636704444885,0.0340746529400349,0.0340911671519279,686,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1869","STAD","STAD",0.0332575030624866,0.0332668833434582,0.0332606583833694,0.0332439951598644,0.0332331545650959,0.0332127176225185,0.0334191173315048,0.033231608569622,0.0332596860826015,0.0416635125875473,0.0332305319607258,0.559177041053772,0.0332637429237366,0.033279862254858,706,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1870","OV","OV",0.0364969074726105,0.0365072004497051,0.0365003682672977,0.0364820845425129,0.0364701859652996,0.0364477597177029,0.036640178412199,0.0364684909582138,0.0364992991089821,0.503552734851837,0.0364673100411892,0.0584422796964645,0.0365037582814693,0.0365214459598064,711,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1871","KIRC","KIRC",0.0341066382825375,0.0340835228562355,0.0337997823953629,0.033782847225666,0.0337718315422535,0.0337510630488396,0.552609801292419,0.0337702631950378,0.0337987914681435,0.0401300527155399,0.0337691679596901,0.0346396788954735,0.0341672897338867,0.0338192991912365,727,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1872","STAD","STAD",0.0434151440858841,0.043427400290966,0.0434192679822445,0.0433975197374821,0.0696100369095802,0.04335667937994,0.0434696488082409,0.0433813408017159,0.0434179976582527,0.13478821516037,0.0433799438178539,0.318069159984589,0.0434232950210571,0.0434443354606628,732,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1873","KIRC","KIRC",0.0340682603418827,0.0340778715908527,0.0340714938938618,0.0340544208884239,0.0340433157980442,0.0340223796665668,0.557052135467529,0.0340417362749577,0.0340704917907715,0.0340277850627899,0.034040629863739,0.0342636704444885,0.0340746529400349,0.0340911671519279,747,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1874","KIRC","KIRC",0.0347087867558002,0.0342163667082787,0.0339315198361874,0.0339145213365555,0.0339034609496593,0.0338826104998589,0.554763674736023,0.0339018851518631,0.0339305251836777,0.0338879935443401,0.0339007861912251,0.036806333810091,0.0343004614114761,0.033951111137867,771,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1875","OV","OV",0.037393543869257,0.0374040938913822,0.0373970940709114,0.0373783558607101,0.0454716198146343,0.0373431891202927,0.0374404862523079,0.0373644270002842,0.0373959951102734,0.489871591329575,0.0373632162809372,0.0533570908010006,0.0374005623161793,0.0374186858534813,777,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1876","KIRC","KIRC",0.0339221619069576,0.0339317284524441,0.0339253805577755,0.0339083820581436,0.0338973253965378,0.0338764786720276,0.554663240909576,0.0338957495987415,0.0339243859052658,0.0338818617165089,0.0338946506381035,0.0384051240980625,0.0339285284280777,0.0339449681341648,779,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1877","OV","OV",0.0408556126058102,0.0402759835124016,0.0399406962096691,0.0399206802248955,0.0399076603353024,0.0398831218481064,0.0400936789810658,0.039905808866024,0.0399395227432251,0.46738463640213,0.0399045124650002,0.0516493655741215,0.0403749756515026,0.0399637557566166,782,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1878","STAD","OV",0.0514612272381783,0.0514757484197617,0.0514661148190498,0.0514403395354748,0.0657019391655922,0.051391925662756,0.0515258349478245,0.051421158015728,0.0514646098017693,0.120849393308163,0.0514195039868355,0.247415542602539,0.0514708906412125,0.0514958240091801,798,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1879","OV","OV",0.0351343005895615,0.0351442098617554,0.0351376309990883,0.0351200290024281,0.0356843844056129,0.0350869856774807,0.035178404301405,0.0351069457828999,0.0351366028189659,0.484752655029297,0.0351058058440685,0.0931131839752197,0.0351408943533897,0.035157922655344,802,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1880","OV","OV",0.0361330099403858,0.0361432023346424,0.0361364409327507,0.0361183360219002,0.0370977818965912,0.0360843539237976,0.0361783690750599,0.0361048802733421,0.0361353792250156,0.498532027006149,0.0361037068068981,0.0669354349374771,0.0361397936940193,0.0361573062837124,806,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1881","KIRC","KIRC",0.0344841852784157,0.0344939157366753,0.0344874560832977,0.0344701781868935,0.0361058637499809,0.0344377458095551,0.54349410533905,0.0344573371112347,0.0344864502549171,0.0409465208649635,0.0344562195241451,0.0346819795668125,0.0344906561076641,0.0345073714852333,807,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1882","KIRC","KIRC",0.0340682603418827,0.0340778715908527,0.0340714938938618,0.0340544208884239,0.0340433157980442,0.0340223796665668,0.557052135467529,0.0340417362749577,0.0340704917907715,0.0340277850627899,0.034040629863739,0.0342636704444885,0.0340746529400349,0.0340911671519279,813,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1883","KIRC","KIRC",0.0340637527406216,0.0340733602643013,0.0340669825673103,0.0340499170124531,0.0340388119220734,0.0341502092778683,0.556978404521942,0.0340372286736965,0.0340659841895103,0.0340232811868191,0.0340361259877682,0.0342591367661953,0.0340701453387737,0.0340866558253765,819,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1884","OV","OV",0.0358016267418861,0.035811722278595,0.035805020481348,0.0357870832085609,0.0367575474083424,0.0357534140348434,0.0358465686440468,0.0357737503945827,0.0358039736747742,0.493959844112396,0.0357725918292999,0.0754927694797516,0.0358083471655846,0.0358256995677948,826,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1885","OV","OV",0.0359277948737144,0.0359379276633263,0.0359312035143375,0.0359132029116154,0.0425664819777012,0.0358794145286083,0.0359728969633579,0.0358998216688633,0.0359301529824734,0.495700627565384,0.0358986593782902,0.0665552765130997,0.0359345376491547,0.0359519533813,828,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1886","OV","OV",0.0369746051728725,0.0369850359857082,0.0369781143963337,0.0369595885276794,0.0369475372135639,0.0369248166680336,0.0370210222899914,0.0369458198547363,0.0369770303368568,0.510143637657166,0.0369446203112602,0.046217180788517,0.0369815453886986,0.0369994677603245,847,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1887","OV","OV",0.0365337692201138,0.0365440733730793,0.0365372337400913,0.036518931388855,0.0371057651937008,0.0364845730364323,0.0365796312689781,0.0365053229033947,0.0365361645817757,0.504061341285706,0.0365041419863701,0.0569900907576084,0.0365406274795532,0.0365583337843418,860,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1888","KIRC","KIRC",0.0340682603418827,0.0340778715908527,0.0340714938938618,0.0340544208884239,0.0340433157980442,0.0340223796665668,0.557052135467529,0.0340417362749577,0.0340704917907715,0.0340277850627899,0.034040629863739,0.0342636704444885,0.0340746529400349,0.0340911671519279,867,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1889","STAD","STAD",0.0461086295545101,0.0461216457188129,0.0461130104959011,0.0460899136960506,0.146245837211609,0.0460465364158154,0.0470535941421986,0.0460727289319038,0.0461116582155228,0.0565666742622852,0.0460712425410748,0.289141625165939,0.0461172834038734,0.0461396276950836,878,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1890","STAD","STAD",0.0292393937706947,0.0292476397007704,0.0292421672493219,0.0292275156825781,0.0386756435036659,0.02920001745224,0.0292760990560055,0.0292166266590357,0.0292413104325533,0.148095712065697,0.0292156804352999,0.491618305444717,0.0292448792606592,0.0292590521275997,879,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1891","GBM","GBM",0.0345640815794468,0.0345406532287598,0.0342531092464924,0.0342359468340874,0.0342247821390629,0.553605377674103,0.0343247577548027,0.0342231914401054,0.0342521034181118,0.034209169447422,0.0342220813035965,0.0344463102519512,0.0346255451440811,0.0342728868126869,913,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1892","OV","OV",0.0358329564332962,0.0358430631458759,0.0358363538980484,0.0358184017241001,0.0529933050274849,0.0357846990227699,0.0359736196696758,0.0358050540089607,0.0358353033661842,0.494392096996307,0.0358038954436779,0.0558968707919121,0.0383273176848888,0.0358570478856564,916,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1893","OV","OV",0.0393688417971134,0.0393799431622028,0.0393725745379925,0.0393528454005718,0.0393400155007839,0.0393158234655857,0.0395233854651451,0.0393381863832474,0.0393714234232903,0.451234400272369,0.0393369123339653,0.0762941315770149,0.039376225322485,0.039395309984684,920,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1894","GBM","GBM",0.0336376167833805,0.033647108823061,0.0336408093571663,0.033623956143856,0.0336129888892174,0.543709278106689,0.0500086918473244,0.0336114279925823,0.0336398221552372,0.0335976555943489,0.0336103402078152,0.0363561287522316,0.0336439311504364,0.0336602330207825,923,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1895","GBM","GBM",0.0345640815794468,0.0345406532287598,0.0342531092464924,0.0342359468340874,0.0342247821390629,0.553605377674103,0.0343247577548027,0.0342231914401054,0.0342521034181118,0.034209169447422,0.0342220813035965,0.0344463102519512,0.0346255451440811,0.0342728868126869,941,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1896","GBM","GBM",0.0343608781695366,0.0343375876545906,0.0340517349541187,0.0340346731245518,0.0340235717594624,0.550350725650787,0.034122958779335,0.0340219922363758,0.0340507365763187,0.036345086991787,0.0340208895504475,0.038152851164341,0.0340548940002918,0.0340713933110237,942,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1897","GBM","GBM",0.0342783704400063,0.0342880412936211,0.0342816226184368,0.0342644490301609,0.0342532731592655,0.554066240787506,0.0344862565398216,0.0342516824603081,0.0342806205153465,0.0342376455664635,0.0342505723237991,0.0344749875366688,0.0342848040163517,0.0343014188110828,946,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1898","OV","OV",0.0395610295236111,0.0395721904933453,0.0395647846162319,0.0395449623465538,0.06925118714571,0.0395077578723431,0.0403292812407017,0.0395302288234234,0.0395636260509491,0.367577970027924,0.0395289435982704,0.125086590647697,0.0417938120663166,0.0395876280963421,954,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1899","OV","OV",0.0359500460326672,0.0359601862728596,0.0359534583985806,0.0359354428946972,0.0417222157120705,0.0359016321599483,0.0359951741993427,0.0359220542013645,0.0359524041414261,0.4960076212883,0.0359208919107914,0.0668478384613991,0.0359567925333977,0.0359742194414139,957,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1900","OV","OV",0.0365931428968906,0.0366034656763077,0.0365966148674488,0.0365782827138901,0.0365663543343544,0.0365438684821129,0.0366390831768513,0.036564651876688,0.0365955457091331,0.504880547523499,0.0365634672343731,0.05605723336339,0.036600012332201,0.036617748439312,972,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1901","OV","OV",0.0364670045673847,0.0364772938191891,0.036470465362072,0.0364521965384483,0.0370379574596882,0.0364178977906704,0.0365127846598625,0.0364386141300201,0.0364693962037563,0.503140211105347,0.0364374332129955,0.0587134063243866,0.0364738516509533,0.0364915244281292,986,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1902","OV","OV",0.0365198515355587,0.0365301519632339,0.0365233160555363,0.0365050174295902,0.0375711992383003,0.0364706702530384,0.0365656949579716,0.0364914163947105,0.0365222431719303,0.503869295120239,0.0364902354776859,0.0568697899580002,0.0365267060697079,0.0365444049239159,1012,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1903","GBM","GBM",0.0342829264700413,0.0342925973236561,0.0342861786484718,0.0342690013349056,0.0342578254640102,0.554139912128448,0.0343578979372978,0.0342562347650528,0.0342851765453815,0.0342421978712082,0.0342551246285439,0.0344795696437359,0.0342893600463867,0.0343059785664082,1017,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1904","STAD","STAD",0.0335447713732719,0.03355423361063,0.0335479527711868,0.0335311442613602,0.0335202105343342,0.0334995985031128,0.0337999686598778,0.0335186533629894,0.033546969294548,0.0437737591564655,0.0335175655782223,0.553526759147644,0.0335510671138763,0.0335673242807388,1043,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1905","OV","STAD",0.0338410399854183,0.033850584179163,0.0338442511856556,0.033827293664217,0.0401756763458252,0.0337954685091972,0.0345496498048306,0.0338146910071373,0.0338432602584362,0.466909378767014,0.0338135957717896,0.0787287354469299,0.0751425251364708,0.0338637940585613,1059,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1906","STAD","STAD",0.038914579898119,0.0389255546033382,0.0389182716608047,0.0388987734913826,0.0942698568105698,0.0388621762394905,0.0389804318547249,0.0388842783868313,0.0389171317219734,0.0427299290895462,0.0388830192387104,0.434953361749649,0.038921881467104,0.0389407426118851,1061,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1907","ESCA","ESCA",0.0357709936797619,0.0357810854911804,0.0357743911445141,0.0357564650475979,0.476873368024826,0.0357228219509125,0.0358158983290195,0.0357431434094906,0.0357733406126499,0.0738735869526863,0.0357419848442078,0.0558002181351185,0.0357777066528797,0.0357950441539288,1064,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1908","OV","STAD",0.0447275601327419,0.0447401814162731,0.0447318106889725,0.0447094030678272,0.149588823318481,0.0448410883545876,0.0449031516909599,0.0446927361190319,0.0447304956614971,0.256707578897476,0.0446912944316864,0.10144229978323,0.044735960662365,0.0447576344013214,1065,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1909","ESCA","STAD",0.0359322428703308,0.0354224629700184,0.0351275764405727,0.0351099744439125,0.417717188596725,0.035076942294836,0.0351683348417282,0.0350968949496746,0.0351265445351601,0.042761068791151,0.0350957550108433,0.151707634329796,0.0355095192790031,0.0351478569209576,1071,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1910","OV","OV",0.0581149198114872,0.0581313222646713,0.0581204444169998,0.0580913312733173,0.0608478747308254,0.0580366626381874,0.0583430714905262,0.0580696761608124,0.0581187345087528,0.214044108986855,0.0580678060650826,0.0816996693611145,0.0621603541076183,0.0581539906561375,1084,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1911","OV","OV",0.0581149198114872,0.0581313222646713,0.0581204444169998,0.0580913312733173,0.0608478747308254,0.0580366626381874,0.0583430714905262,0.0580696761608124,0.0581187345087528,0.214044108986855,0.0580678060650826,0.0816996693611145,0.0621603541076183,0.0581539906561375,1085,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1912","OV","OV",0.0405464097857475,0.0405578464269638,0.0405502580106258,0.040529940277338,0.0405167229473591,0.040491808205843,0.041333794593811,0.0405148379504681,0.0405490659177303,0.465970873832703,0.040513526648283,0.0467972010374069,0.040554016828537,0.0405736677348614,1095,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1913","OV","OV",0.0357359610497952,0.0357460416853428,0.035739354789257,0.0357214473187923,0.0470234081149101,0.0356878377497196,0.0357808247208595,0.0357081405818462,0.0357383079826832,0.493053913116455,0.0357069820165634,0.0668550953269005,0.0357426702976227,0.0357599928975105,1106,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1914","OV","OV",0.0358000099658966,0.0358101092278957,0.0358034074306488,0.0357854701578617,0.0363605171442032,0.0357518009841442,0.0358449518680573,0.0357721373438835,0.0358023568987846,0.493937581777573,0.0357709787786007,0.0759298354387283,0.035806730389595,0.0358240827918053,1116,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1915","STAD","STAD",0.0391312874853611,0.0391423255205154,0.0391349978744984,0.0391153916716576,0.0573420822620392,0.0392306037247181,0.0399332493543625,0.03910081833601,0.0391338504850864,0.0739641115069389,0.0390995517373085,0.437375515699387,0.0391386300325394,0.0391575954854488,1143,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1916","OV","OV",0.0365226343274117,0.0365329384803772,0.0365261025726795,0.0365078039467335,0.0374978072941303,0.0364734530448914,0.0365684852004051,0.0364941991865635,0.0365250296890736,0.503907740116119,0.0364930182695389,0.0568741299211979,0.0365294925868511,0.0365471951663494,1149,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1917","STAD","STAD",0.0365785546600819,0.0365888737142086,0.03658202663064,0.0365636982023716,0.0923647806048393,0.0365292951464653,0.0366244725883007,0.0365500748157501,0.0365809537470341,0.0943211689591408,0.0365488901734352,0.410978615283966,0.0365854166448116,0.036603145301342,1154,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1918","OV","OV",0.0358752496540546,0.0358853712677956,0.0358786545693874,0.0358606800436974,0.0368331372737885,0.0358269400894642,0.0366264544427395,0.0358473174273968,0.0358776040375233,0.494975656270981,0.0358461551368237,0.0728854387998581,0.0358819849789143,0.0358993709087372,1155,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1919","OV","OV",0.0345029197633266,0.0345126539468765,0.034506194293499,0.0344889052212238,0.0409614518284798,0.0344564579427242,0.0345613099634647,0.0344760566949844,0.0345051810145378,0.476041436195374,0.0344749391078949,0.103477008640766,0.0345093980431557,0.0345261208713055,1165,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1920","STAD","STAD",0.0324844531714916,0.0324936173856258,0.0324875339865685,0.0324712581932545,0.0476019680500031,0.0325669012963772,0.0331501960754395,0.0324591621756554,0.0324865840375423,0.0868697986006737,0.0324581079185009,0.507473587989807,0.0324905477464199,0.0325062908232212,1200,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1921","ESCA","STAD",0.0423930399119854,0.0424049943685532,0.0423970595002174,0.0423758178949356,0.329137951135635,0.0423359498381615,0.0424462594091892,0.0423600301146507,0.042395818978548,0.0648877248167992,0.0423586592078209,0.139684170484543,0.0424009934067726,0.0424215383827686,1209,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1922","ESCA","ESCA",0.0363073162734509,0.0363175570964813,0.0363107621669769,0.0362925715744495,0.507231712341309,0.0363994687795639,0.0371007695794106,0.0362790487706661,0.0363096967339516,0.0394458025693893,0.0362778715789318,0.0530815608799458,0.0363141298294067,0.0363317281007767,1212,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1923","ESCA","STAD",0.0344469770789146,0.034456692636013,0.0344502441585064,0.0344329848885536,0.434619069099426,0.0344005897641182,0.0344902202486992,0.0344201549887657,0.0344492346048355,0.0367432571947575,0.0344190411269665,0.149747952818871,0.0344534404575825,0.0344701372087002,1216,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1924","ESCA","ESCA",0.0496548190712929,0.0496211685240269,0.049208078533411,0.0491834320127964,0.313040941953659,0.0491371490061283,0.0581339001655579,0.0491650924086571,0.0492066368460655,0.0518906190991402,0.0491635128855705,0.0836150646209717,0.0497431196272373,0.0492364875972271,1230,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1925","OV","OV",0.03634138032794,0.0363516323268414,0.0363448299467564,0.0363266207277775,0.0421763882040977,0.0362924449145794,0.0363870039582253,0.0363130867481232,0.036343764513731,0.501406967639923,0.0363119095563889,0.0566899813711643,0.0363482050597668,0.0363658182322979,1244,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1926","OV","OV",0.0365348234772682,0.0365451276302338,0.0365382879972458,0.0365199856460094,0.0371068343520164,0.0364856235682964,0.0365806855261326,0.0365063771605492,0.0365372188389301,0.504075884819031,0.0365051962435246,0.0569629110395908,0.0365416817367077,0.0365593880414963,1250,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1927","STAD","STAD",0.0393615216016769,0.0393726229667664,0.039365254342556,0.0393455289304256,0.0393326990306377,0.0393085144460201,0.0395160391926765,0.0393308736383915,0.0393641032278538,0.0594257190823555,0.0393295958638191,0.468190640211105,0.0393689051270485,0.0393879823386669,1257,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1928","GBM","GBM",0.0342829264700413,0.0342925973236561,0.0342861786484718,0.0342690013349056,0.0342578254640102,0.554139912128448,0.0343578979372978,0.0342562347650528,0.0342851765453815,0.0342421978712082,0.0342551246285439,0.0344795696437359,0.0342893600463867,0.0343059785664082,1280,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1929","GBM","GBM",0.0342555977404118,0.034265261143446,0.0342588499188423,0.034241683781147,0.0342305190861225,0.553698182106018,0.0351277254521847,0.0342289283871651,0.0342578440904617,0.0342149026691914,0.0342278182506561,0.0344520844519138,0.0342620275914669,0.0342786312103271,1287,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1930","OV","OV",0.0344942584633827,0.0345039889216423,0.0344975329935551,0.0344802513718605,0.0396464727818966,0.0344478078186512,0.0345526374876499,0.0344674028456211,0.0344965234398842,0.475921958684921,0.0344662852585316,0.105006657540798,0.0345007330179214,0.0345174521207809,1301,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1931","STAD","STAD",0.04024763032794,0.0402589812874794,0.0402514487504959,0.04023128002882,0.0792329907417297,0.0419539324939251,0.0410724729299545,0.0402162931859493,0.0402502678334713,0.0711649730801582,0.0402149893343449,0.404374867677689,0.040255181491375,0.0402746871113777,1306,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1932","OV","OV",0.0472985841333866,0.0456637069582939,0.0460058711469173,0.0495300404727459,0.0585031397640705,0.0400220155715942,0.0401438064873219,0.0536660067737103,0.0450678579509258,0.32470890879631,0.0448429957032204,0.113949976861477,0.0506478659808636,0.0399492010474205,1311,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1933","OV","OV",0.0392568744719028,0.0378999598324299,0.0381839461624622,0.0411089360713959,0.0487678386271,0.0332174710929394,0.0333185531198978,0.0445417165756226,0.0374054200947285,0.458923935890198,0.0372187942266464,0.0749627947807312,0.0420367121696472,0.0331570357084274,1319,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1934","STAD","STAD",0.0272138509899378,0.0272215269505978,0.0272164344787598,0.0272027961909771,0.0343544781208038,0.0271772053092718,0.0378518179059029,0.0271926634013653,0.0272156354039907,0.324537932872772,0.0271917805075645,0.331172734498978,0.027218958362937,0.0272321477532387,1329,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1935","STAD","STAD",0.0331555902957916,0.033133115619421,0.0328572876751423,0.0328408256173134,0.0328301154077053,0.0378587692975998,0.0395214296877384,0.0328285880386829,0.032856322824955,0.0411582328379154,0.0328275263309479,0.552395582199097,0.0328603349626064,0.0328762605786324,1351,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1936","STAD","STAD",0.0351917371153831,0.0352016650140285,0.0351950749754906,0.0351774431765079,0.035165973007679,0.0351443476974964,0.0572152622044086,0.035164337605238,0.0351940467953682,0.0440866351127625,0.0351631976664066,0.511686563491821,0.0351983420550823,0.035215400159359,1355,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1937","OV","OV",0.051962211728096,0.0519768781960011,0.0519671514630318,0.0519411228597164,0.054405827075243,0.05189223960042,0.0521662123501301,0.051921758800745,0.0519656278192997,0.306418895721436,0.051920086145401,0.0674928575754166,0.0519719682633877,0.0519971512258053,1357,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1938","STAD","STAD",0.0334025956690311,0.033412016928196,0.0334057658910751,0.0333890281617641,0.0333781391382217,0.0334873721003532,0.034118864685297,0.0333765856921673,0.0334047861397266,0.036798857152462,0.0333755053579807,0.561616539955139,0.0334088616073132,0.0334250517189503,1365,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1939","OV","OV",0.0364670045673847,0.0364772938191891,0.036470465362072,0.0364521965384483,0.0370379574596882,0.0364178977906704,0.0365127846598625,0.0364386141300201,0.0364693962037563,0.503140211105347,0.0364374332129955,0.0587134063243866,0.0364738516509533,0.0364915244281292,1413,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1940","OV","OV",0.0364517420530319,0.0364620238542557,0.0364552028477192,0.0364369377493858,0.037425022572279,0.0364026576280594,0.0365134328603745,0.0364233627915382,0.0364541336894035,0.502929627895355,0.0364221818745136,0.0586888343095779,0.0364585854113102,0.0364762544631958,1427,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1941","OV","OV",0.0364523231983185,0.0364626049995422,0.0364557839930058,0.0364375188946724,0.0374256186187267,0.0364032350480556,0.0364980846643448,0.0364239439368248,0.0364547148346901,0.502937614917755,0.0364227630198002,0.0586897693574429,0.0364591665565968,0.0364768356084824,1429,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1942","OV","OV",0.0365453436970711,0.0365556515753269,0.0365488119423389,0.036530502140522,0.0365185886621475,0.0364961326122284,0.0366888046264648,0.0365168899297714,0.036547739058733,0.504221022129059,0.0365157090127468,0.0571926422417164,0.0365522056818008,0.0365699157118797,1450,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1943","STAD","STAD",0.0299945995211601,0.0300030615180731,0.0299974456429482,0.029982415959239,0.0402882322669029,0.0299542061984539,0.0417195707559586,0.0299712475389242,0.0299965646117926,0.149530380964279,0.0299702733755112,0.468576967716217,0.030000226572156,0.0300147645175457,1451,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1944","OV","OV",0.0335158444941044,0.0335252992808819,0.033519022166729,0.0335022322833538,0.05835996940732,0.0334707088768482,0.0335725657641888,0.0334897488355637,0.0335180424153805,0.462422609329224,0.0334886647760868,0.110554784536362,0.0335221365094185,0.0335383787751198,1464,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1945","STAD","STAD",0.0319063328206539,0.0319153293967247,0.0319093577563763,0.0318933725357056,0.0318829715251923,0.0318633653223515,0.0320998281240463,0.0318814888596535,0.0319084227085114,0.268720537424088,0.0318804532289505,0.34829843044281,0.0319123193621635,0.0319277830421925,1480,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1946","ESCA","ESCA",0.0326810590922832,0.0335357561707497,0.0323870219290257,0.0323707982897758,0.403378933668137,0.0323403403162956,0.0324246026575565,0.0323587357997894,0.0323860757052898,0.0331612899899483,0.0323576889932156,0.205064594745636,0.0331473723053932,0.0324057228863239,1514,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1947","ESCA","ESCA",0.0358016304671764,0.0358117260038853,0.0358050242066383,0.0357870869338512,0.451710790395737,0.0357534177601337,0.0358465723693371,0.035773754119873,0.0358039774000645,0.0371188074350357,0.0357725918292999,0.117380544543266,0.0358083471655846,0.0358256995677948,1516,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1948","ESCA","STAD",0.0358561314642429,0.0346167646348476,0.0348761528730392,0.0375477522611618,0.383316218852997,0.0303399097174406,0.0304594933986664,0.0406831614673138,0.0341650657355785,0.0569443963468075,0.0339946039021015,0.17852047085762,0.0383951626718044,0.0302847102284431,1528,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
