"OGU","domain","phylum","class","order","family","genus","species","UNITN","UHGG","PATH","WIS","cov_All"
"G003324185","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium_prausnitzii",TRUE,FALSE,FALSE,TRUE,0.890768056884602
"G003337315","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","Vagococcus_fluvialis",FALSE,FALSE,TRUE,FALSE,0.375040440048053
"G003339945","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella_lenta",TRUE,TRUE,TRUE,TRUE,0.656841034393141
"G003339975","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella_lenta",TRUE,TRUE,TRUE,TRUE,0.656917916531967
"G003340105","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella_lenta",TRUE,TRUE,TRUE,TRUE,0.656735899996692
"G003340385","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter_pamelaeae",TRUE,TRUE,FALSE,FALSE,0.0618519861615876
"G003343305","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus_gilvus",TRUE,FALSE,FALSE,FALSE,0.0249610684283203
"G003350095","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella_avium",FALSE,FALSE,TRUE,FALSE,0.0097448253542628
"G003350405","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Gluconacetobacter","Gluconacetobacter_liquefaciens",FALSE,FALSE,FALSE,TRUE,0.00293210556250275
"G003350525","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Nocardia","Nocardia_mexicana",FALSE,FALSE,TRUE,FALSE,0.00178846343113325
"G003350585","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Nocardia","Nocardia_pseudobrasiliensis",FALSE,FALSE,TRUE,FALSE,0.00165661735385763
"G003351545","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria_elongata",TRUE,FALSE,TRUE,TRUE,0.951618837380427
"G003351565","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria_lactamica",FALSE,FALSE,TRUE,FALSE,0.566366424509504
"G003367495","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus_fusiformis",FALSE,FALSE,TRUE,FALSE,0.00828708462016555
"G003385915","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus_brevis",FALSE,FALSE,TRUE,FALSE,0.0126010994881276
"G003391395","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_marinum",FALSE,FALSE,TRUE,FALSE,0.00352687225625299
"G003397685","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Gardnerella","Gardnerella_vaginalis",TRUE,FALSE,TRUE,TRUE,0.76074386679326
"G003428485","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia_equolifaciens",TRUE,TRUE,FALSE,FALSE,0.069655527908852
"G003428875","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planomicrobium","Planomicrobium_okeanokoites",FALSE,FALSE,FALSE,TRUE,0.0223175510426737
"G003431405","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","Actinobacillus_pleuropneumoniae",FALSE,FALSE,TRUE,FALSE,0.0390851925048351
"G003431645","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_marinum",FALSE,FALSE,TRUE,FALSE,0.00345114260738271
"G003431655","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_marinum",FALSE,FALSE,TRUE,FALSE,0.00291108560686962
"G003431845","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Borreliaceae","Borrelia","Borrelia_miyamotoi",FALSE,FALSE,TRUE,FALSE,0.00123295493432242
"G003433695","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Absiella","Absiella",FALSE,TRUE,FALSE,FALSE,0.0661353921753574
"G003433955","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_nagyae",FALSE,FALSE,TRUE,FALSE,0.462469327749737
"G003435335","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Sellimonas","Sellimonas_intestinalis",FALSE,TRUE,FALSE,FALSE,0.106951574137266
"G003435485","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Eisenbergiella","Eisenbergiella_massiliensis",FALSE,TRUE,FALSE,FALSE,0.857588481676175
"G003454775","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Parvimonas","Parvimonas_micra",TRUE,TRUE,TRUE,TRUE,0.983470960000915
"G003457595","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_obeum",TRUE,FALSE,FALSE,TRUE,0.754128778277676
"G003457795","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_inulinivorans",TRUE,TRUE,FALSE,TRUE,0.919588087400258
"G003459085","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Holdemania_filiformis",TRUE,TRUE,FALSE,FALSE,0.135390448385337
"G003464225","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella_biformis",TRUE,TRUE,FALSE,FALSE,0.366831310056777
"G003470375","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas","Megamonas_funiformis",TRUE,TRUE,FALSE,FALSE,0.284064406286628
"G003472935","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_intestinalis",TRUE,TRUE,FALSE,FALSE,0.691238491895584
"G003475105","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_ventriosum",TRUE,FALSE,FALSE,FALSE,0.204141582269521
"G003475485","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Dielma","Dielma_fastidiosa",FALSE,TRUE,FALSE,FALSE,0.169477004879114
"G003516125","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter_sakazakii",FALSE,TRUE,TRUE,FALSE,0.0570804678559172
"G003516145","Bacteria","Spirochaetes","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira","Leptospira_borgpetersenii",FALSE,FALSE,TRUE,FALSE,0.00048587433085838
"G003516165","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia_marcescens",TRUE,FALSE,TRUE,TRUE,0.198776495130243
"G003546465","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_cepacia",FALSE,FALSE,TRUE,FALSE,0.334162982891119
"G003568605","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_thailandensis",FALSE,FALSE,TRUE,FALSE,0.029661331493834
"G003570845","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister_pneumosintes",FALSE,FALSE,TRUE,TRUE,0.994111172659039
"G003571725","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_warneri",TRUE,TRUE,TRUE,TRUE,0.941947924359343
"G003572535","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella_boydii",FALSE,FALSE,TRUE,FALSE,0.951214627382208
"G003577645","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_gallinarum",FALSE,FALSE,TRUE,FALSE,0.0347515951451572
"G003579335","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_simulans",TRUE,FALSE,TRUE,FALSE,0.0404567864663346
"G003581385","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella_avium",FALSE,FALSE,TRUE,FALSE,0.00980663486890511
"G003589745","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoanaerobaculum","Lachnoanaerobaculum_umeaense",FALSE,TRUE,FALSE,FALSE,0.356955367502823
"G003590975","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter_coli",TRUE,FALSE,TRUE,FALSE,0.00508722753154238
"G003606205","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter_mori",FALSE,TRUE,FALSE,FALSE,0.27012332143347
"G003606265","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_septicum",FALSE,TRUE,TRUE,FALSE,0.473018775600355
"G003609695","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_marinum",FALSE,FALSE,TRUE,FALSE,0.00333983954057524
"G003614235","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_novyi",FALSE,FALSE,TRUE,FALSE,0.0150737180077131
"G003614435","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_paragordonae",FALSE,FALSE,TRUE,FALSE,0.0355493124553678
"G003614945","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Bergeyella","Bergeyella_cardium",FALSE,FALSE,TRUE,FALSE,0.0406084504856906
"G003628755","Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Christensenella","Christensenella_minuta",FALSE,TRUE,FALSE,FALSE,0.0734750910318015
"G003634235","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Yokenella","Yokenella_regensburgei",FALSE,TRUE,TRUE,FALSE,0.0362476785362387
"G003634345","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","Coprobacter_fastidiosus",TRUE,TRUE,FALSE,FALSE,0.883134828760499
"G003634525","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Williamsia","Williamsia_muralis",FALSE,FALSE,TRUE,FALSE,0.0822017145436295
"G003634575","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Photorhabdus","Photorhabdus_asymbiotica",FALSE,FALSE,TRUE,FALSE,0.00573865293993057
"G003634705","Bacteria","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura_pelletieri",FALSE,FALSE,TRUE,FALSE,0.00148675824803479
"G003634885","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_pseudotuberculosis",FALSE,FALSE,TRUE,FALSE,0.0104192947241577
"G003641245","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_xerosis",FALSE,FALSE,TRUE,TRUE,0.0473610129854482
"G003663835","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_lindanitolerans",TRUE,TRUE,FALSE,FALSE,0.0346647144162055
"G003667205","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Kocuria","Kocuria_indica",TRUE,FALSE,FALSE,FALSE,0.171252950003525
"G003667225","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Kocuria","Kocuria_rhizophila",TRUE,FALSE,TRUE,FALSE,0.441344325604639
"G003667905","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","Agrobacterium_tumefaciens",FALSE,FALSE,TRUE,FALSE,0.221428581921062
"G003668715","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Hafnia","Hafnia_alvei",TRUE,TRUE,TRUE,FALSE,0.0142036653923807
"G003688935","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_macginleyi",FALSE,FALSE,TRUE,FALSE,0.186000752838743
"G003697165","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia_coli",TRUE,FALSE,TRUE,FALSE,0.994599843411547
"G003703435","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_jordanis",FALSE,FALSE,TRUE,FALSE,0.00158782311466071
"G003710815","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus_centrosporus",FALSE,FALSE,TRUE,FALSE,0.00908059886648342
"G003710885","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus_agri",FALSE,FALSE,TRUE,FALSE,0.82223096657215
"G003726015","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia_equolifaciens",TRUE,TRUE,FALSE,FALSE,0.0690558857893993
"G003788975","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter_urolithinfaciens",TRUE,TRUE,FALSE,FALSE,0.0622606274896652
"G003788985","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter_urolithinfaciens",TRUE,TRUE,FALSE,FALSE,0.0519043633747055
"G003795375","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_europaeus",FALSE,TRUE,FALSE,FALSE,0.393583388944063
"G003798325","Bacteria","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Propionibacterium","Propionibacterium_acidifaciens",TRUE,FALSE,TRUE,FALSE,0.908797540198284
"G003812345","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_freundii",TRUE,TRUE,TRUE,TRUE,0.440845003342688
"G003812505","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_hominis",TRUE,TRUE,TRUE,FALSE,0.938342065080792
"G003814515","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Salinicoccus_roseus",FALSE,FALSE,FALSE,TRUE,0.0231952198961242
"G003814575","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Frederiksenia","Frederiksenia_canicola",FALSE,FALSE,TRUE,FALSE,0.040642678529918
"G003815775","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium_joostei",TRUE,FALSE,FALSE,FALSE,0.0169423599074232
"G003815975","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium_bernardetii",FALSE,FALSE,TRUE,FALSE,0.0265165830173687
"G003818115","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_youngae",FALSE,FALSE,TRUE,FALSE,0.26531201964864
"G003850345","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_chlororaphis",FALSE,FALSE,FALSE,TRUE,0.166063731085871
"G003851105","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_macerans",FALSE,FALSE,TRUE,FALSE,0.00310919091971088
"G003851835","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_chlororaphis",FALSE,FALSE,FALSE,TRUE,0.171190553180345
"G003851905","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_chlororaphis",FALSE,FALSE,FALSE,TRUE,0.168920053709585
"G003862435","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Weissella","Weissella_viridescens",FALSE,TRUE,FALSE,FALSE,0.0051376974833465
"G003862485","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoanaerobaculum","Lachnoanaerobaculum_orale",FALSE,FALSE,FALSE,TRUE,0.965225744750805
"G003864435","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_macerans",FALSE,FALSE,TRUE,FALSE,0.00303292296189746
"G003932295","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_bovis",FALSE,FALSE,TRUE,FALSE,0.0139773747153837
"G003945365","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium_faecium",FALSE,TRUE,FALSE,FALSE,0.891860277032282
"G003945385","Bacteria","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia_autotrophica",FALSE,FALSE,TRUE,FALSE,0.0092597446287841
"G003945765","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_chlororaphis",FALSE,FALSE,FALSE,TRUE,0.169245057458028
"G003952825","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_pseudocatenulatum",TRUE,TRUE,FALSE,TRUE,0.124408238478924
"G003953035","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_koreensis",FALSE,FALSE,TRUE,FALSE,0.076224431937068
"G003955965","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Morganella","Morganella_morganii",TRUE,TRUE,TRUE,TRUE,0.0545438680909762
"G003957875","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia_marcescens",TRUE,FALSE,TRUE,TRUE,0.165393788237267
"G003966625","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_caprae",FALSE,FALSE,TRUE,TRUE,0.336707185994451
"G003968815","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_gallinarum",FALSE,FALSE,TRUE,FALSE,0.0360744875837921
"G003968865","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_schleiferi",TRUE,TRUE,TRUE,FALSE,0.00948949298233073
"G003968885","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_saccharolyticus",FALSE,FALSE,TRUE,FALSE,0.596328687607652
"G003970475","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_hyicus",FALSE,FALSE,TRUE,FALSE,0.00737345051860194
"G003970495","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_pasteuri",FALSE,FALSE,TRUE,TRUE,0.95404723806309
"G003970515","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_equorum",FALSE,FALSE,TRUE,TRUE,0.1198823450529
"G003987575","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","Vagococcus_fluvialis",FALSE,FALSE,TRUE,FALSE,0.375400396195379
"G003990875","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus_erythropolis",FALSE,FALSE,TRUE,TRUE,0.702240808014968
"G003992065","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella_seminalis",TRUE,FALSE,FALSE,FALSE,0.133599176286276
"G003999355","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_amylolyticus",FALSE,TRUE,FALSE,FALSE,0.0743336458047743
"G004000945","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_lautus",FALSE,TRUE,FALSE,FALSE,0.00178069555004494
"G004000965","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_macerans",FALSE,FALSE,TRUE,FALSE,0.00124894152206005
"G004001005","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_thiaminolyticus",FALSE,FALSE,TRUE,FALSE,0.000907522426588222
"G004001025","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_amylolyticus",TRUE,FALSE,FALSE,FALSE,0.0045557080904944
