"","pred","obs","ACC","BLCA","BRCA","CESC","CHOL","COAD","DLBC","ESCA","GBM","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","READ","SKCM","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"2040","OV","OV",0.0174316354095936,0.0213346127420664,0.016091862693429,0.0153509257361293,0.0166204962879419,0.0181981381028891,0.016548078507185,0.0162163879722357,0.0131066404283047,0.0169626008719206,0.0139411725103855,0.0131701873615384,0.0169366244226694,0.0167888589203358,0.0138768255710602,0.0188500210642815,0.0176024790853262,0.502270579338074,0.017009885981679,0.0152607252821326,0.0146462470293045,0.0153308706358075,0.018512062728405,0.0325418002903461,0.0179973803460598,0.018686817958951,0.018685856834054,0.0173024497926235,0.014499930664897,0.0182278454303741,2494,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2041","DLBC","BRCA",0.0278919879347086,0.0363708026707172,0.0361882410943508,0.0331631489098072,0.0279568042606115,0.0335960127413273,0.104682520031929,0.0209703464061022,0.0209716521203518,0.0494252368807793,0.0224372297525406,0.0352608934044838,0.0375955775380135,0.0276670232415199,0.0407688803970814,0.0301615111529827,0.0303488038480282,0.0209751855581999,0.0327720157802105,0.0285412967205048,0.0355903804302216,0.0245305970311165,0.0354687348008156,0.0209797956049442,0.0295908898115158,0.0406055226922035,0.0298988409340382,0.0298452097922564,0.0232010297477245,0.0325438492000103,2496,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2042","KIRC","KIRC",0.0171945597976446,0.0148869538679719,0.0198041386902332,0.0148886647075415,0.0148692782968283,0.0157465953379869,0.0148599753156304,0.0148110296577215,0.0148119544610381,0.0149057554081082,0.53834193944931,0.0176183246076107,0.0148803750053048,0.0149826193228364,0.0160712525248528,0.0148852756246924,0.0148841440677643,0.0148144485428929,0.0149133913218975,0.0150447497144341,0.0171670783311129,0.0148915406316519,0.0192533861845732,0.0148177053779364,0.0148939834907651,0.0165167022496462,0.0230830367654562,0.0148500083014369,0.0163865275681019,0.0149246286600828,2500,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2043","THYM","TGCT",0.0306439362466335,0.0332114584743977,0.0311462040990591,0.0345423258841038,0.0247588157653809,0.0306777078658342,0.0237115100026131,0.019148763269186,0.0191499572247267,0.0247838534414768,0.0204882267862558,0.0321979634463787,0.0392397157847881,0.0325280949473381,0.0298516824841499,0.0338075459003448,0.0277125649154186,0.0191531796008348,0.0299252849072218,0.0248460117727518,0.0324988327920437,0.0288843531161547,0.0281493756920099,0.0191573910415173,0.0821581408381462,0.032106127589941,0.0965887978672981,0.0335221327841282,0.0587611868977547,0.0266488417983055,2522,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2044","OV","OV",0.0160394534468651,0.0138723812997341,0.0138893220573664,0.0138884652405977,0.0138388276100159,0.0138783855363727,0.013861701823771,0.0138633577153087,0.0138480169698596,0.01390440762043,0.0140451565384865,0.0138838989660144,0.0138807315379381,0.014703537337482,0.0138838635757565,0.0138853034004569,0.0138726597651839,0.529489278793335,0.013882833532989,0.0199055466800928,0.013879431411624,0.01389114651829,0.0158239658921957,0.0589036233723164,0.0138934254646301,0.0138723747804761,0.0200724378228188,0.0138524053618312,0.0152857024222612,0.0182083174586296,2528,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2045","KIRC","KIRC",0.0176753811538219,0.0146073410287499,0.0163706950843334,0.0146202156320214,0.0147297726944089,0.0146138519048691,0.0145920431241393,0.0345504507422447,0.0145448883995414,0.014636998064816,0.528635382652283,0.02431995049119,0.0146120749413967,0.0148757481947541,0.0146765513345599,0.0146168870851398,0.0146157760173082,0.01454733684659,0.0146444961428642,0.0209543239325285,0.0168158207088709,0.0146230394020677,0.0148723544552922,0.0145505350083113,0.0146254384890199,0.0162188969552517,0.0166620071977377,0.0145822558552027,0.0149539830163121,0.0146555304527283,2531,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2046","KIRC","KIRC",0.0200538635253906,0.0147620569914579,0.0196379870176315,0.0147637538611889,0.0151116717606783,0.0156144872307777,0.0147353047505021,0.0146867698058486,0.014687686227262,0.0147807011380792,0.533825397491455,0.0174705106765032,0.0147555330768228,0.0148569196462631,0.0197279658168554,0.0147603927180171,0.0147592704743147,0.0146901588886976,0.0147882727906108,0.018624110147357,0.0276947524398565,0.0147666055709124,0.015018368139863,0.0146933887153864,0.0147690270096064,0.0163781307637691,0.0149613115936518,0.0147254215553403,0.0151007976382971,0.0147994151338935,2536,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2047","PCPG","LUSC",0.0369438752532005,0.0376258119940758,0.0374369546771049,0.0345106087625027,0.0278661716729403,0.0347552783787251,0.0216952878981829,0.0216939505189657,0.0216953027993441,0.0217276625335217,0.0232114512473345,0.0351763442158699,0.0469967052340508,0.0429383553564548,0.0374900959432125,0.0425889231264591,0.0451103188097477,0.0216989554464817,0.0339028500020504,0.0591875091195107,0.0359002873301506,0.0327235572040081,0.0335771180689335,0.0217037238180637,0.0295191928744316,0.0363735631108284,0.0327924713492393,0.0289104375988245,0.0321087688207626,0.0321385152637959,2542,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2048","KIRC","KIRC",0.0172915905714035,0.0149709638208151,0.0199158955365419,0.0149726839736104,0.0149531876668334,0.0158354565501213,0.0149438325315714,0.0148946112021804,0.0148955406621099,0.0149898715317249,0.541379868984222,0.0170762948691845,0.014964347705245,0.0150671694427729,0.016161946579814,0.0149692753329873,0.0149681372568011,0.0149915050715208,0.0149975502863526,0.0151296490803361,0.0172639545053244,0.0149755757302046,0.015431365929544,0.0149013241752982,0.0149780325591564,0.0166099071502686,0.0232132971286774,0.0149338096380234,0.0153144979849458,0.0150088500231504,2544,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2049","KIRC","KIRC",0.0170553661882877,0.0147664416581392,0.0196438208222389,0.0147681385278702,0.0147489085793495,0.0156191252171993,0.0147396810352802,0.0146911321207881,0.0146920485422015,0.0147850913926959,0.533983945846558,0.0174757000058889,0.0147599158808589,0.0156348366290331,0.0159411542117596,0.0147647764533758,0.0147636542096734,0.0146945221349597,0.0147926649078727,0.0242911800742149,0.016403628513217,0.0147709911689162,0.019097525626421,0.0159766599535942,0.0147734144702554,0.0163829959928989,0.0213437955826521,0.0147297950461507,0.0151052828878164,0.0148038109764457,2555,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2050","OV","OV",0.0160394534468651,0.0138723812997341,0.0138893220573664,0.0138884652405977,0.0138388276100159,0.0138783855363727,0.013861701823771,0.0138633577153087,0.0138480169698596,0.01390440762043,0.0140451565384865,0.0138838989660144,0.0138807315379381,0.014703537337482,0.0138838635757565,0.0138853034004569,0.0138726597651839,0.529489278793335,0.013882833532989,0.0199055466800928,0.013879431411624,0.01389114651829,0.0158239658921957,0.0589036233723164,0.0138934254646301,0.0138723747804761,0.0200724378228188,0.0138524053618312,0.0152857024222612,0.0182083174586296,2559,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2051","CESC","CESC",0.0331576392054558,0.0393695905804634,0.0391719788312912,0.0409472286701202,0.0328174121677876,0.0363660231232643,0.0306595209985971,0.022699361667037,0.0227007791399956,0.0293793231248856,0.0242871940135956,0.0381681658327579,0.0406953543424606,0.0331200063228607,0.0380400009453297,0.0400762036442757,0.0328510776162148,0.0227045994251966,0.0354740843176842,0.029453007504344,0.0385248251259327,0.0342401415109634,0.0333688855171204,0.0227095894515514,0.0311715696007013,0.0380593053996563,0.0323640145361423,0.0397378653287888,0.034636314958334,0.0330489575862885,2561,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2052","KIRC","KIRC",0.020307743921876,0.0149374967440963,0.0167407058179379,0.014950661920011,0.0150712775066495,0.0149441538378596,0.0149218523874879,0.0148727037012577,0.014873631298542,0.0149678234010935,0.540583610534668,0.0176916867494583,0.0149423377588391,0.0152119705453515,0.0151153914630413,0.0149472579360008,0.0149461217224598,0.0148761356249452,0.0149754909798503,0.0166939459741116,0.0191784985363483,0.0149535499513149,0.0193335562944412,0.0148794064298272,0.0149560021236539,0.0165854766964912,0.0183291211724281,0.0149118443951011,0.0152919730171561,0.0150086004287004,2563,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2053","OV","OV",0.0158384367823601,0.0137083381414413,0.0137250795960426,0.0177947487682104,0.0138708371669054,0.0144371576607227,0.013706348836422,0.0301251076161861,0.0136535214260221,0.0273384340107441,0.0138790709897876,0.018571063876152,0.0138586070388556,0.0139710949733853,0.0168692693114281,0.0137211075052619,0.0141399409621954,0.465257942676544,0.0207664873450994,0.0220400057733059,0.0239415299147367,0.0136966239660978,0.0149032678455114,0.0516391284763813,0.0158190578222275,0.0194665342569351,0.0200349446386099,0.0200232975184917,0.01931924931705,0.0138838011771441,2578,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2054","STAD","STAD",0.0245560593903065,0.0212383177131414,0.0247408375144005,0.0222224798053503,0.0212599243968725,0.0212475098669529,0.0212867558002472,0.126882940530777,0.021417398005724,0.0248762331902981,0.0222951527684927,0.0212559513747692,0.0212511010468006,0.0225490666925907,0.0212558954954147,0.0212581008672714,0.0212387423962355,0.0419344715774059,0.0212543196976185,0.023742251098156,0.0224061142653227,0.0212670471519232,0.024226151406765,0.216890528798103,0.0222612004727125,0.0212383083999157,0.0260777324438095,0.0260276813060045,0.0234020818024874,0.0284396316856146,2584,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2055","OV","OV",0.0200680866837502,0.0209517739713192,0.0159503929316998,0.0151562429964542,0.0151020754128695,0.0510079115629196,0.0151270385831594,0.0157310888171196,0.0154022434726357,0.0151560287922621,0.0154682556167245,0.0151512613520026,0.0151478033512831,0.0173775050789118,0.0153443682938814,0.0184345506131649,0.0439285226166248,0.403597205877304,0.0151500981301069,0.0169234964996576,0.0159792900085449,0.0176759194582701,0.0195367354899645,0.0692886635661125,0.01622892357409,0.015138684771955,0.0185956954956055,0.01588368229568,0.0166810248047113,0.0188154205679893,2600,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2056","OV","OV",0.0251937750726938,0.021789874881506,0.0293863974511623,0.0218151360750198,0.0217867307364941,0.0217993054538965,0.021773099899292,0.0409304648637772,0.0217027384787798,0.0218148287385702,0.0222642328590155,0.0218079648911953,0.0218029916286469,0.0219528004527092,0.0218079090118408,0.021810170263052,0.0217903107404709,0.21934600174427,0.0218062922358513,0.0243588350713253,0.0218009483069181,0.0225249528884888,0.0224834345281124,0.12896691262722,0.0218229293823242,0.0229767262935638,0.0267447885125875,0.021758496761322,0.0223131589591503,0.0218678340315819,2619,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2057","STAD","STAD",0.0177666787058115,0.0239450316876173,0.0151011282578111,0.020693177357316,0.0167272575199604,0.0184107832610607,0.0153574673458934,0.0126903625205159,0.0123154474422336,0.0157421641051769,0.012551199644804,0.0182787142693996,0.01768290810287,0.017042925581336,0.0163582619279623,0.018794571980834,0.0168500002473593,0.0289517175406218,0.0172337312251329,0.014962712302804,0.023788146674633,0.0183467119932175,0.0171801466494799,0.484282553195953,0.0167024955153465,0.0173423290252686,0.0173414349555969,0.0212925262749195,0.0185589920729399,0.0177084468305111,2628,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2058","STAD","STAD",0.0189346726983786,0.0180755089968443,0.0127941546961665,0.0132969943806529,0.0157130602747202,0.0123710604384542,0.012155793607235,0.0140446359291673,0.0123544726520777,0.0122597105801105,0.0124149946495891,0.0121531542390585,0.015558005310595,0.0131553560495377,0.0128052234649658,0.0154934264719486,0.0229646805673838,0.196914568543434,0.0125553412362933,0.0159060284495354,0.0129031389951706,0.0182523280382156,0.0338049195706844,0.375898331403732,0.0142385717481375,0.0121430661529303,0.0171106122434139,0.0163632314652205,0.0149434702470899,0.0124214645475149,2632,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2059","OV","OV",0.0148794325068593,0.013841318897903,0.0142334895208478,0.0134654305875301,0.0130288852378726,0.0128746600821614,0.0129034658893943,0.0133345620706677,0.0128176277503371,0.0165516100823879,0.0136337578296661,0.0128797739744186,0.0155256539583206,0.0351394787430763,0.0128797413781285,0.0129678621888161,0.0214930139482021,0.49119508266449,0.0146152172237635,0.0143863167613745,0.0129618253558874,0.0133032267913222,0.0173822939395905,0.0330348499119282,0.0142927579581738,0.0128690833225846,0.0158014725893736,0.0689426362514496,0.014180195517838,0.0145852286368608,2635,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2060","STAD","ESCA",0.0295069050043821,0.0216979738324881,0.0228049792349339,0.0217231288552284,0.0216454919427633,0.0217073634266853,0.0216812696307898,0.164161637425423,0.0216112062335014,0.0217480659484863,0.0229872446507215,0.0217159874737263,0.0217110328376293,0.0229979958385229,0.0217159315943718,0.0217181835323572,0.0216984078288078,0.035504050552845,0.0217143222689629,0.0242560990154743,0.0217089988291264,0.0250440426170826,0.0220977645367384,0.188568711280823,0.0217308886349201,0.0216979626566172,0.0266319923102856,0.0216667279601097,0.023908568546176,0.022637065500021,2638,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2061","OV","OV",0.0157232172787189,0.0159417055547237,0.0136252343654633,0.0142392246052623,0.0136300399899483,0.0136145055294037,0.0147535549476743,0.0161046348512173,0.0135541968047619,0.0363903418183327,0.0139048704877496,0.0136199137195945,0.0175149627029896,0.015172952786088,0.0136198792606592,0.0152986776083708,0.014597425237298,0.519421756267548,0.0175907257944345,0.0152130303904414,0.0143568888306618,0.0140366898849607,0.0177535749971867,0.0375696085393429,0.0153384059667587,0.0136086083948612,0.0167095083743334,0.0166774373501539,0.0149950636550784,0.015423372387886,2648,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2062","OV","OV",0.0163022633641958,0.0141097856685519,0.0172542128711939,0.0141261452808976,0.0142280366271734,0.0141158932819963,0.0140989236533642,0.0178596749901772,0.014053363353014,0.0257810782641172,0.0149481752887368,0.014121500775218,0.0141261210665107,0.0145676638931036,0.0148791810497642,0.0141229284927249,0.0141100687906146,0.538550734519958,0.0141204167157412,0.0157732870429754,0.0148932533338666,0.0145536251366138,0.0176493674516678,0.0294722318649292,0.0151259191334248,0.0141097791492939,0.0173182860016823,0.0140894688665867,0.0155472932383418,0.0159913748502731,2651,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2063","STAD","STAD",0.0261185467243195,0.0253671687096357,0.0183514170348644,0.0183502826839685,0.0185109302401543,0.0186731647700071,0.0183000173419714,0.0854722335934639,0.0212366674095392,0.0185332577675581,0.0192410983145237,0.0183442495763302,0.018340066075325,0.0253915674984455,0.0183442030102015,0.0314090251922607,0.0207233298569918,0.0205302089452744,0.0183428432792425,0.0186142548918724,0.0183383468538523,0.0193671546876431,0.0411120839416981,0.3199243247509,0.0198383256793022,0.0193273797631264,0.0244637429714203,0.0187958776950836,0.0223225876688957,0.0183156430721283,2662,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2064","OV","OV",0.0161693207919598,0.0139947235584259,0.017113508656621,0.015620619058609,0.0140089606866241,0.0140007799491286,0.0139926914125681,0.0148025685921311,0.0139387603849173,0.0165988262742758,0.014456320554018,0.0140063418075442,0.0140109248459339,0.0148584246635437,0.0140063064172864,0.0140077592805028,0.0139950038865209,0.534158945083618,0.0140052679926157,0.0157224871218204,0.0147642269730568,0.0144349429756403,0.0152146155014634,0.0346078276634216,0.0184375531971455,0.0198732148855925,0.0188155863434076,0.0172860268503428,0.0154205085709691,0.0176769737154245,2673,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2065","OV","OV",0.0162958260625601,0.0140941170975566,0.0141113279387355,0.0141104571521282,0.0140920840203762,0.0141002172604203,0.0140832671895623,0.0146038979291916,0.0143784526735544,0.0141102578490973,0.0142609504982829,0.0141058182343841,0.0141026005148888,0.0149385575205088,0.0141057819128036,0.0141072450205684,0.0140943992882967,0.537952661514282,0.0141047360375524,0.0202237162739038,0.0141012789681554,0.0141131822019815,0.0160768944770098,0.0312815420329571,0.014115497469902,0.014094109646976,0.0203932747244835,0.0140738217160106,0.0155300283804536,0.0302439965307713,2684,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2066","ESCA","ESCA",0.0183930825442076,0.0169805511832237,0.0168859399855137,0.0204726699739695,0.0144813843071461,0.0145016992464662,0.0144492099061608,0.486544728279114,0.0144374612718821,0.0194618385285139,0.0153567288070917,0.0145074604079127,0.0147519111633301,0.0153653621673584,0.0152858486399055,0.0171982124447823,0.0155486715957522,0.0168653037399054,0.0187370330095291,0.0162850059568882,0.0153444902971387,0.0192797426134348,0.0164358001202345,0.0433911308646202,0.0157025828957558,0.0205842386931181,0.0184499695897102,0.0183101184666157,0.0191375426948071,0.0168542787432671,2689,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2067","STAD","STAD",0.020906824618578,0.0180821288377047,0.0190776251256466,0.0181030929088593,0.0180795192718506,0.0180899538099766,0.0180682092905045,0.0180703662335873,0.0187192019075155,0.0182890687137842,0.0183073338121176,0.0191050320863724,0.0180930122733116,0.0182173307985067,0.018112787976861,0.018098970875144,0.0180824901908636,0.0237562991678715,0.018095750361681,0.0182928759604692,0.0180913172662258,0.0181065890938044,0.0184152964502573,0.43169778585434,0.0255691614001989,0.0190670266747475,0.0280666071921587,0.0241549219936132,0.0250366162508726,0.0181468185037374,2708,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2068","STAD","STAD",0.0228143557906151,0.0210681315511465,0.0232675243169069,0.0877681747078896,0.0550846382975578,0.0179928038269281,0.017922468483448,0.0353593491017818,0.0179078951478004,0.0241400171071291,0.0190481338649988,0.0201336946338415,0.0182979311794043,0.0400550179183483,0.0196537431329489,0.021318381652236,0.0212672296911478,0.0420077480375767,0.0377144627273083,0.0289075672626495,0.0190008580684662,0.0228814035654068,0.0212169140577316,0.205620318651199,0.0188117772340775,0.0272445827722549,0.0261399932205677,0.0227114483714104,0.0237377695739269,0.0209056586027145,2725,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2069","OV","OV",0.0234812758862972,0.0231958460062742,0.0216765310615301,0.0188044160604477,0.0178747344762087,0.0245137885212898,0.0176696591079235,0.0176888667047024,0.0176552906632423,0.0183501522988081,0.0187794454395771,0.0177408922463655,0.0177466962486506,0.0186328757554293,0.0186927691102028,0.0226078722625971,0.0221056751906872,0.246568664908409,0.0177395306527615,0.0205569472163916,0.0187104474753141,0.0206514373421669,0.0228112302720547,0.185893133282661,0.0192686747759581,0.0251720640808344,0.0225797649472952,0.0187453422695398,0.0195321217179298,0.0245538037270308,2734,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2070","STAD","STAD",0.0277013890445232,0.0203848760575056,0.0204097703099251,0.0216248407959938,0.0203355737030506,0.0203936994075775,0.0203198846429586,0.0515389665961266,0.0203033592551947,0.0207714475691319,0.0215961262583733,0.0204018019139767,0.0204084757715464,0.0212773382663727,0.0204017478972673,0.020403865724802,0.0203852858394384,0.0526284128427505,0.0204002354294062,0.021396342664957,0.0203952360898256,0.0206328742206097,0.0248999334871769,0.298509836196899,0.0205035470426083,0.0305242892354727,0.03281170129776,0.0205162391066551,0.0224616918712854,0.0256611909717321,2736,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2071","ESCA","STAD",0.0158867072314024,0.0137402731925249,0.0137570528313518,0.0143769830465317,0.0216882433742285,0.0149849932640791,0.013771609403193,0.469506978988647,0.0136853270232677,0.020432822406292,0.0145567059516907,0.0186143256723881,0.0143883395940065,0.0145882712677121,0.0195683185011148,0.0148893902078271,0.013839622028172,0.019129503518343,0.015011646784842,0.0153602091595531,0.0187356416136026,0.0137588595971465,0.0171871595084667,0.0453710183501244,0.0149184204638004,0.0137402657419443,0.01687116548419,0.0451840721070766,0.0151401339098811,0.0273159127682447,2738,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2072","STAD","STAD",0.0292872339487076,0.0247585661709309,0.0258451718837023,0.0298502668738365,0.021114643663168,0.0211442653089762,0.0210677329450846,0.0306647289544344,0.0210506021976471,0.02837641723454,0.0223909448832273,0.0211526658385992,0.0215090867131948,0.0224035307765007,0.0222875978797674,0.0250759273767471,0.0226708073168993,0.0492867305874825,0.027319610118866,0.0237444229424,0.0223731007426977,0.03243687748909,0.0269251447170973,0.249106660485268,0.0220680683851242,0.0300129372626543,0.0269010551273823,0.0266971457749605,0.0279035773128271,0.0245744530111551,2743,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2073","OV","OV",0.0164823215454817,0.0142554147168994,0.0142728229984641,0.0142719410359859,0.0142209343612194,0.0142615837976336,0.0142444409430027,0.0171201582998037,0.0145035888999701,0.0142717398703098,0.0144241573289037,0.0142672499641776,0.0142639949917793,0.0143620045855641,0.0142672127112746,0.0142686916515231,0.0142556987702847,0.523687839508057,0.0142661547288299,0.0204551611095667,0.0142626585438848,0.0142746977508068,0.0162608828395605,0.034704253077507,0.014277040027082,0.0142554072663188,0.0206266604363918,0.0142348874360323,0.0200902465730906,0.0305901169776917,2768,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2074","STAD","STAD",0.0261185467243195,0.0253671687096357,0.0183514170348644,0.0183502826839685,0.0185109302401543,0.0186731647700071,0.0183000173419714,0.0854722335934639,0.0212366674095392,0.0185332577675581,0.0192410983145237,0.0183442495763302,0.018340066075325,0.0253915674984455,0.0183442030102015,0.0314090251922607,0.0207233298569918,0.0205302089452744,0.0183428432792425,0.0186142548918724,0.0183383468538523,0.0193671546876431,0.0411120839416981,0.3199243247509,0.0198383256793022,0.0193273797631264,0.0244637429714203,0.0187958776950836,0.0223225876688957,0.0183156430721283,2792,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2075","OV","OV",0.0202263705432415,0.0211321581155062,0.0171961076557636,0.0170429702848196,0.0152977760881186,0.0211157631129026,0.0166581999510527,0.0158665254712105,0.0152079686522484,0.0178734287619591,0.0161762963980436,0.015281705185771,0.0152867035940289,0.0175569113343954,0.0154764745384455,0.0194740388542414,0.0190414544194937,0.407071948051453,0.015280531719327,0.0177074074745178,0.0169944129884243,0.0177887994796038,0.0196492075920105,0.0876899212598801,0.0201164036989212,0.0216827914118767,0.0205449238419533,0.0198166836053133,0.018595864996314,0.0211502313613892,2803,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2076","KIRC","KIRC",0.0172176100313663,0.0149069111794233,0.0198306869715452,0.0149086238816381,0.0148892113938928,0.0157677046954632,0.0148798963055015,0.0148308845236897,0.0148318102583289,0.0149257378652692,0.539063572883606,0.0170032344758511,0.0149003230035305,0.0150027051568031,0.0160927977412939,0.0149052301421762,0.0149040967226028,0.014834308065474,0.0149333840236068,0.0213676821440458,0.0171900913119316,0.0149115035310388,0.0153653435409069,0.0148375686258078,0.0149139501154423,0.020730858668685,0.0169906932860613,0.0148699153214693,0.0152489757165313,0.0149446353316307,2816,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2077","PCPG","CHOL",0.0369616635143757,0.0376439280807972,0.0374549776315689,0.0409742556512356,0.0388885885477066,0.0347720123827457,0.0248079895973206,0.0217043962329626,0.021705748513341,0.0223020687699318,0.023222628980875,0.0351932793855667,0.0329661555588245,0.0312302559614182,0.0349720157682896,0.0398822017014027,0.0427556335926056,0.0217094030231237,0.033919170498848,0.0592160075902939,0.0368361920118332,0.0327393151819706,0.0319062508642673,0.0217141751199961,0.035794448107481,0.0363910794258118,0.0346554890275002,0.0397626347839832,0.0345816761255264,0.023336311802268,2840,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2078","KIRC","KIRC",0.0195705834776163,0.014649448916316,0.0180636364966631,0.0175123605877161,0.0145001402124763,0.0152381919324398,0.0144240977242589,0.0165185909718275,0.0152738457545638,0.0144781693816185,0.520960688591003,0.0170494876801968,0.0143999382853508,0.0146737359464169,0.0144676379859447,0.0144046805799007,0.014403585344553,0.0143361398950219,0.0144318891689181,0.0206501111388206,0.0167240221053362,0.0144107434898615,0.0186317581683397,0.0165652148425579,0.0146466270089149,0.0210590939968824,0.0193457901477814,0.0208561662584543,0.0199350267648697,0.0178185999393463,2853,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2079","LIHC","LIHC",0.0191904492676258,0.0202264208346605,0.0190849155187607,0.0206400044262409,0.0192629713565111,0.019891956821084,0.0143968798220158,0.0131375743076205,0.0131383948028088,0.0170036964118481,0.0140565549954772,0.0220903661102057,0.0190941467881203,0.456285774707794,0.0192890204489231,0.0216668974608183,0.0190130211412907,0.0131406066939235,0.0318213626742363,0.01704634539783,0.0185736063867807,0.0198169648647308,0.0193127151578665,0.0131434956565499,0.0180409848690033,0.0220273621380329,0.0187311284244061,0.0229988489300013,0.0187499206513166,0.0191275496035814,2865,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2080","KIRC","KIRC",0.0202620290219784,0.0149038704112172,0.0167030207812786,0.0149170057848096,0.0150287868455052,0.0149105126038194,0.0148882623761892,0.0171022079885006,0.014840149320662,0.0149341290816665,0.539366662502289,0.0170127935707569,0.0149087002500892,0.0151777267456055,0.0181220844388008,0.0149136101827025,0.0149124758318067,0.0148426480591297,0.0149417798966169,0.0166563652455807,0.0191353242844343,0.0149198872968554,0.0192900355905294,0.0148459114134312,0.0149223348125815,0.0165481418371201,0.0155654493719339,0.0148782758042216,0.0152575485408306,0.0152922524139285,2866,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2081","KIRC","KIRC",0.0200689900666475,0.01477319188416,0.0196528006345034,0.0147748896852136,0.0147556504234672,0.0156262647360563,0.0147464191541076,0.0146978478878736,0.0146987652406096,0.0147918500006199,0.534228026866913,0.017483688890934,0.014766663312912,0.0148681262508035,0.0159484408795834,0.0147715257480741,0.0147704025730491,0.0147012397646904,0.014799427241087,0.0149297816678882,0.0170358922332525,0.0147777432575822,0.0191062558442354,0.0148034784942865,0.0147801674902439,0.016390485689044,0.0229066405445337,0.0147365285083652,0.0207982342690229,0.0148105779662728,2869,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2082","OV","OV",0.0258095096796751,0.0223384108394384,0.0259581673890352,0.0249336697161198,0.0223611369729042,0.023526057600975,0.0223351661115885,0.0226544253528118,0.0222490821033716,0.0264950878918171,0.0236801784485579,0.0302624590694904,0.0234050061553717,0.0237170532345772,0.0321030840277672,0.0223592184484005,0.0230417270213366,0.230398714542389,0.0228599458932877,0.0250962730497122,0.0321346744894981,0.022319320589304,0.0242856070399284,0.0439613871276379,0.0294300671666861,0.0317216701805592,0.0300334841012955,0.0275919977575541,0.0246142521500587,0.0383232086896896,2882,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"2083","SKCM","LUAD",0.0318069308996201,0.0377658307552338,0.0375762730836868,0.0392792038619518,0.0314805619418621,0.032000795006752,0.0294105727225542,0.0217746794223785,0.0217760391533375,0.0281825270503759,0.0232978276908398,0.0270488038659096,0.0346359871327877,0.0317708291113377,0.0282382201403379,0.0384436622262001,0.0305515863001347,0.0217797048389912,0.0311704780906439,0.0282532088458538,0.028592498973012,0.0632805973291397,0.0681698471307755,0.0217844936996698,0.0413271300494671,0.036508921533823,0.0310456361621618,0.0381191037595272,0.0332253724336624,0.0317026749253273,2885,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
