"","pred","obs","ESCA","OV","STAD","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"1234","OV","OV",0.164507374167442,0.63731175661087,0.19818089902401,808,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1235","STAD","STAD",0.174497574567795,0.191124513745308,0.634377896785736,816,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1236","STAD","STAD",0.163775742053986,0.34475901722908,0.491465240716934,832,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1237","OV","OV",0.147461235523224,0.650784194469452,0.201754570007324,854,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1238","OV","OV",0.150481954216957,0.664115488529205,0.185402572154999,863,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1239","OV","OV",0.15646131336689,0.514528632164001,0.329010099172592,877,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1240","OV","OV",0.158601731061935,0.586315512657166,0.255082726478577,881,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1241","STAD","STAD",0.159796833992004,0.15505051612854,0.6851527094841,894,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1242","OV","OV",0.127452939748764,0.517796337604523,0.354750752449036,900,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1243","OV","OV",0.142966896295547,0.63094961643219,0.226083517074585,908,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1244","OV","OV",0.183899715542793,0.562387228012085,0.253713101148605,914,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1245","OV","OV",0.150553807616234,0.66443258523941,0.185013592243195,923,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1246","OV","OV",0.151219949126244,0.66353851556778,0.185241505503654,925,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1247","STAD","STAD",0.241248965263367,0.254575461149216,0.50417560338974,932,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1248","OV","OV",0.150158628821373,0.662688493728638,0.187152877449989,934,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1249","OV","OV",0.140331581234932,0.619319260120392,0.240349158644676,949,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1250","OV","OV",0.150422364473343,0.664162039756775,0.185415580868721,959,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1251","OV","OV",0.150481954216957,0.664115488529205,0.185402572154999,966,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1252","ESCA","STAD",0.507076859474182,0.27413284778595,0.218790248036385,968,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1253","OV","OV",0.150481954216957,0.664115488529205,0.185402572154999,977,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1254","OV","OV",0.159184381365776,0.658192574977875,0.18262305855751,993,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1255","STAD","STAD",0.141471222043037,0.176801234483719,0.681727588176727,1001,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1256","OV","STAD",0.119379319250584,0.526851534843445,0.353769093751907,1005,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1257","OV","OV",0.150158628821373,0.662688493728638,0.187152877449989,1006,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1258","STAD","STAD",0.124881021678448,0.200631782412529,0.674487173557281,1015,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1259","OV","OV",0.149334251880646,0.659050345420837,0.191615357995033,1018,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1260","OV","OV",0.150481954216957,0.664115488529205,0.185402572154999,1021,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1261","OV","OV",0.150553807616234,0.66443258523941,0.185013592243195,1023,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1262","OV","OV",0.191965147852898,0.578905344009399,0.229129552841187,1061,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1263","OV","OV",0.154666319489479,0.655266284942627,0.190067395567894,1065,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1264","OV","OV",0.164444476366043,0.632950365543365,0.202605202794075,1066,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1265","OV","OV",0.188743337988853,0.567173063755035,0.244083598256111,1069,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1266","STAD","STAD",0.135346949100494,0.169641375541687,0.695011675357819,1073,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1267","OV","OV",0.164703398942947,0.61197179555893,0.223324835300446,1082,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1268","ESCA","ESCA",0.676240801811218,0.145947694778442,0.177811548113823,1085,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1269","OV","OV",0.208766490221024,0.522239446640015,0.268994092941284,1089,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1270","OV","OV",0.148081913590431,0.669472515583038,0.182445555925369,1104,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1271","STAD","STAD",0.181406378746033,0.168491259217262,0.650102376937866,1125,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1272","OV","OV",0.214293956756592,0.47596338391304,0.309742659330368,1137,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1273","OV","OV",0.150481954216957,0.664115488529205,0.185402572154999,1153,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1274","OV","OV",0.153983801603317,0.645805239677429,0.200210988521576,1169,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1275","OV","OV",0.214293956756592,0.47596338391304,0.309742659330368,1181,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1276","STAD","STAD",0.144359946250916,0.159930169582367,0.695709943771362,1183,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1277","STAD","STAD",0.153837278485298,0.174679279327393,0.671483397483826,1185,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1278","ESCA","ESCA",0.64575469493866,0.151704907417297,0.202540367841721,1187,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1279","ESCA","STAD",0.470352500677109,0.155908092856407,0.373739421367645,1193,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1280","STAD","STAD",0.233033195137978,0.192598521709442,0.574368298053741,1216,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1281","OV","OV",0.161001995205879,0.63382750749588,0.205170527100563,1218,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1282","ESCA","STAD",0.40364745259285,0.284190505743027,0.312162011861801,1234,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1283","STAD","STAD",0.136745139956474,0.147436872124672,0.715817987918854,1243,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1284","OV","OV",0.150481954216957,0.664115488529205,0.185402572154999,1251,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1285","OV","OV",0.138617396354675,0.680904746055603,0.180477887392044,1288,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1286","OV","OV",0.150158628821373,0.662688493728638,0.187152877449989,1290,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1287","OV","OV",0.128466337919235,0.566954910755157,0.30457878112793,1297,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1288","OV","OV",0.150553807616234,0.66443258523941,0.185013592243195,1312,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1289","ESCA","STAD",0.657313883304596,0.154420465230942,0.188265651464462,1336,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1290","OV","OV",0.150553807616234,0.66443258523941,0.185013592243195,1343,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1291","OV","OV",0.140202194452286,0.618748247623444,0.241049602627754,1344,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1292","OV","OV",0.166982233524323,0.570765197277069,0.262252569198608,1365,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1293","OV","OV",0.165117546916008,0.63644939661026,0.198433056473732,1378,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1294","STAD","STAD",0.405607849359512,0.169636219739914,0.424755901098251,1381,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1295","STAD","STAD",0.137125506997108,0.144548028707504,0.718326449394226,1383,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1296","OV","OV",0.147461235523224,0.650784194469452,0.201754570007324,1400,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1297","OV","OV",0.147461235523224,0.650784194469452,0.201754570007324,1402,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1298","STAD","STAD",0.278817176818848,0.13880942761898,0.582373440265656,1410,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1299","STAD","STAD",0.138116762042046,0.152648389339447,0.709234833717346,1422,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1300","STAD","STAD",0.141266196966171,0.144518360495567,0.714215457439423,1425,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1301","STAD","STAD",0.131568804383278,0.192820429801941,0.675610721111298,1427,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1302","STAD","STAD",0.349733054637909,0.197523191571236,0.452743798494339,1438,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1303","OV","STAD",0.115094847977161,0.507943093776703,0.376962035894394,1504,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1304","STAD","STAD",0.135707810521126,0.144063517451286,0.720228672027588,1511,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1305","STAD","STAD",0.141307502985001,0.160446465015411,0.69824606180191,1514,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1306","ESCA","ESCA",0.621570527553558,0.167089432477951,0.211340069770813,1531,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1307","ESCA","STAD",0.596448481082916,0.216327667236328,0.187223866581917,1536,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1308","STAD","STAD",0.320991218090057,0.232350274920464,0.446658492088318,1538,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1309","STAD","STAD",0.14811834692955,0.308440715074539,0.543440937995911,1549,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1310","STAD","STAD",0.140036553144455,0.162129327654839,0.697834134101868,1550,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1311","STAD","STAD",0.143635436892509,0.143672421574593,0.712692141532898,1600,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1312","STAD","STAD",0.137989729642868,0.147586017847061,0.714424252510071,1617,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1313","OV","OV",0.150481954216957,0.664115488529205,0.185402572154999,1634,10,4,0.1,0,0.7,1,0.8,"Fold08.Rep1"
"1314","OV","OV",0.1458860039711,0.679190397262573,0.174923613667488,6,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1315","OV","OV",0.153536304831505,0.660418450832367,0.186045244336128,28,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1316","OV","STAD",0.119836129248142,0.507219552993774,0.372944295406342,33,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1317","STAD","STAD",0.138609066605568,0.145051136612892,0.716339826583862,38,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1318","OV","OV",0.14598223567009,0.67963844537735,0.174379363656044,56,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1319","ESCA","ESCA",0.667741596698761,0.151746690273285,0.180511727929115,57,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1320","OV","OV",0.167400181293488,0.621462404727936,0.211137354373932,77,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1321","STAD","STAD",0.156880959868431,0.189814284443855,0.653304755687714,78,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1322","OV","OV",0.151238486170769,0.657235383987427,0.191526174545288,80,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1323","OV","OV",0.177160009741783,0.657454192638397,0.165385827422142,89,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1324","ESCA","ESCA",0.58398574590683,0.172155782580376,0.243858501315117,90,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1325","OV","OV",0.150357604026794,0.653407394886017,0.196235030889511,101,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1326","STAD","STAD",0.295223444700241,0.278562754392624,0.42621386051178,113,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1327","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,116,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1328","OV","OV",0.151238486170769,0.657235383987427,0.191526174545288,126,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1329","OV","OV",0.154435411095619,0.653664827346802,0.191899761557579,147,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1330","STAD","STAD",0.156880959868431,0.189814284443855,0.653304755687714,148,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1331","OV","OV",0.141983315348625,0.671671390533447,0.186345294117928,152,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1332","ESCA","ESCA",0.654507339000702,0.148112326860428,0.19738033413887,162,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1333","OV","OV",0.14596788585186,0.678492784500122,0.175539344549179,165,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1334","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,176,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1335","STAD","STAD",0.268768578767776,0.189036816358566,0.542194604873657,185,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1336","STAD","STAD",0.160592630505562,0.147389426827431,0.692017912864685,193,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1337","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,206,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1338","OV","OV",0.138630554080009,0.628617525100708,0.232751950621605,210,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1339","STAD","STAD",0.349218398332596,0.215028613805771,0.435753017663956,215,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1340","OV","OV",0.148851230740547,0.64686107635498,0.204287648200989,216,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1341","STAD","STAD",0.138713955879211,0.144404098391533,0.716881930828094,219,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1342","OV","STAD",0.256762772798538,0.375779718160629,0.367457509040833,243,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1343","OV","OV",0.119863048195839,0.522262573242188,0.35787433385849,251,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1344","STAD","STAD",0.173856258392334,0.220281466841698,0.605862259864807,255,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1345","STAD","STAD",0.160278141498566,0.276617288589478,0.563104569911957,275,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1346","OV","OV",0.172101601958275,0.578281223773956,0.249617114663124,282,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1347","STAD","STAD",0.200597122311592,0.194906309247017,0.604496598243713,285,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1348","STAD","STAD",0.254990965127945,0.353842407464981,0.391166657209396,286,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1349","OV","OV",0.144857227802277,0.674400806427002,0.180741935968399,294,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1350","STAD","STAD",0.160808309912682,0.207233354449272,0.631958365440369,302,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1351","STAD","STAD",0.1663578748703,0.200162336230278,0.633479833602905,303,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1352","OV","OV",0.1346455514431,0.682387173175812,0.182967260479927,318,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1353","OV","OV",0.142872452735901,0.68281102180481,0.174316480755806,319,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1354","OV","OV",0.177093476057053,0.502902746200562,0.320003777742386,331,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1355","OV","OV",0.143067300319672,0.639026701450348,0.217906013131142,336,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1356","STAD","STAD",0.339319914579391,0.237396389245987,0.423283666372299,338,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1357","STAD","STAD",0.305418521165848,0.17124405503273,0.523337423801422,355,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1358","ESCA","ESCA",0.62364912033081,0.174855723977089,0.201495170593262,356,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1359","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,367,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1360","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,373,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1361","OV","OV",0.142614588141441,0.663959920406342,0.193425476551056,386,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1362","ESCA","ESCA",0.648448824882507,0.160407856106758,0.191143289208412,396,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1363","STAD","STAD",0.16686187684536,0.181510239839554,0.651627898216248,400,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1364","STAD","ESCA",0.340738028287888,0.190891981124878,0.468369960784912,401,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1365","OV","OV",0.135203957557678,0.587554275989532,0.277241736650467,434,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1366","STAD","ESCA",0.18549570441246,0.189410030841827,0.62509423494339,442,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1367","OV","OV",0.195843115448952,0.496510177850723,0.307646661996841,443,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1368","ESCA","ESCA",0.62966114282608,0.130640864372253,0.239698007702827,449,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1369","STAD","STAD",0.207937598228455,0.377195179462433,0.414867281913757,455,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1370","OV","OV",0.143564343452454,0.669592797756195,0.186842828989029,457,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1371","OV","OV",0.167607173323631,0.567276895046234,0.265115916728973,461,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1372","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,464,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1373","STAD","STAD",0.227573350071907,0.333060145378113,0.439366579055786,474,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1374","STAD","STAD",0.156918749213219,0.232835605740547,0.610245645046234,478,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1375","OV","OV",0.152222618460655,0.644298911094666,0.203478470444679,489,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1376","OV","OV",0.142857149243355,0.665089190006256,0.192053630948067,490,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1377","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,491,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1378","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,493,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1379","STAD","STAD",0.203303962945938,0.14190399646759,0.654792070388794,496,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1380","OV","OV",0.144857227802277,0.674400806427002,0.180741935968399,523,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1381","OV","OV",0.151238486170769,0.657235383987427,0.191526174545288,524,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1382","OV","OV",0.17603874206543,0.642358124256134,0.181603148579597,568,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1383","OV","OV",0.14471523463726,0.673739790916443,0.181544974446297,569,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1384","OV","OV",0.151238486170769,0.657235383987427,0.191526174545288,576,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1385","OV","OV",0.200017556548119,0.444551646709442,0.3554308116436,581,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1386","OV","OV",0.138445422053337,0.534185409545898,0.327369183301926,584,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1387","OV","OV",0.149234652519226,0.676701664924622,0.174063682556152,591,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1388","OV","OV",0.14598223567009,0.67963844537735,0.174379363656044,598,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1389","OV","STAD",0.129468396306038,0.502171099185944,0.368360489606857,654,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1390","OV","OV",0.174903869628906,0.657152593135834,0.167943567037582,683,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1391","ESCA","ESCA",0.527453005313873,0.183747828006744,0.288799166679382,690,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1392","STAD","STAD",0.142987668514252,0.212713956832886,0.644298374652863,707,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1393","ESCA","STAD",0.490373969078064,0.197022140026093,0.312603920698166,731,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1394","STAD","STAD",0.260527849197388,0.236819609999657,0.502652525901794,734,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1395","STAD","STAD",0.142420381307602,0.147869139909744,0.709710478782654,749,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1396","OV","OV",0.137274190783501,0.639097034931183,0.223628774285316,776,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1397","STAD","STAD",0.144845098257065,0.150786742568016,0.70436817407608,778,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1398","STAD","STAD",0.173166513442993,0.14016105234623,0.686672449111938,779,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1399","STAD","STAD",0.154732674360275,0.217905476689339,0.627361834049225,801,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1400","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,806,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1401","OV","OV",0.148729011416435,0.646329998970032,0.204940989613533,809,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1402","OV","OV",0.154522389173508,0.654032945632935,0.191444665193558,837,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1403","STAD","STAD",0.170338794589043,0.224327608942986,0.605333566665649,844,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1404","OV","OV",0.120850190520287,0.563464999198914,0.315684795379639,856,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1405","STAD","STAD",0.180672541260719,0.233668684959412,0.58565878868103,862,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1406","STAD","STAD",0.152202159166336,0.180844888091087,0.666952967643738,905,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1407","OV","OV",0.144857227802277,0.674400806427002,0.180741935968399,907,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1408","OV","OV",0.144926995038986,0.551962316036224,0.303110659122467,911,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1409","OV","OV",0.135512083768845,0.630893290042877,0.233594581484795,913,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1410","OV","OV",0.147046521306038,0.632503390312195,0.220450043678284,916,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1411","OV","OV",0.245278492569923,0.556753277778625,0.19796821475029,926,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1412","ESCA","STAD",0.622522532939911,0.169177502393723,0.208299994468689,930,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1413","OV","OV",0.169827029109001,0.474434584379196,0.355738431215286,939,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1414","OV","OV",0.161073610186577,0.60384213924408,0.235084190964699,943,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1415","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,954,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1416","ESCA","ESCA",0.560589373111725,0.235233426094055,0.204177230596542,971,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1417","STAD","STAD",0.3885318338871,0.201052621006966,0.410415530204773,995,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1418","OV","OV",0.160402745008469,0.545861423015594,0.293735802173615,1012,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1419","OV","OV",0.14274288713932,0.647264838218689,0.209992274641991,1013,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1420","OV","OV",0.151238486170769,0.657235383987427,0.191526174545288,1020,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1421","STAD","STAD",0.144124358892441,0.18633759021759,0.669538021087646,1029,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1422","ESCA","ESCA",0.672401785850525,0.139460057020187,0.188138216733932,1088,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1423","OV","OV",0.167718797922134,0.594094276428223,0.238186851143837,1090,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1424","STAD","STAD",0.400966107845306,0.1798345297575,0.419199377298355,1100,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1425","OV","OV",0.143704116344452,0.669032335281372,0.187263503670692,1106,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1426","OV","OV",0.145769938826561,0.67865002155304,0.175580024719238,1107,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1427","OV","OV",0.153690680861473,0.66108250617981,0.185226827859879,1109,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1428","STAD","STAD",0.156010195612907,0.190361648797989,0.653628170490265,1116,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1429","OV","OV",0.1886355727911,0.469942390918732,0.341421991586685,1119,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1430","OV","OV",0.144857227802277,0.674400806427002,0.180741935968399,1132,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1431","STAD","STAD",0.14677257835865,0.157021939754486,0.696205496788025,1133,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1432","ESCA","ESCA",0.628394246101379,0.162332087755203,0.209273666143417,1147,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
"1433","OV","OV",0.212799593806267,0.558693945407867,0.228506460785866,1173,10,4,0.1,0,0.7,1,0.8,"Fold09.Rep1"
