Feature ID	Taxon
G002603325	G002603325
G002604145	G002604145
G002604165	G002604165
G002604705	G002604705
G002604825	G002604825
G002604865	G002604865
G002604965	G002604965
G002605445	G002605445
G002605505	G002605505
G002605525	G002605525
G002605545	G002605545
G002605925	G002605925
G002606685	G002606685
G002606805	G002606805
G002607105	G002607105
G002607605	G002607605
G002607625	G002607625
G002607785	G002607785
G002608255	G002608255
G002608295	G002608295
G002608785	G002608785
G002609265	G002609265
G002609325	G002609325
G002609365	G002609365
G002609585	G002609585
G002609625	G002609625
G002609745	G002609745
G002609765	G002609765
G002609985	G002609985
G002610005	G002610005
G002610105	G002610105
G002610185	G002610185
G002610955	G002610955
G002611285	G002611285
G002611385	G002611385
G002611705	G002611705
G002611805	G002611805
G002612105	G002612105
G002612345	G002612345
G002613185	G002613185
G002613225	G002613225
G002613665	G002613665
G002614425	G002614425
G002614445	G002614445
G002614465	G002614465
G002614485	G002614485
G002614525	G002614525
G002614865	G002614865
G002614925	G002614925
G002614945	G002614945
G002615145	G002615145
G002615185	G002615185
G002615365	G002615365
G002617225	G002617225
G002617825	G002617825
G002617945	G002617945
G002618005	G002618005
G002618405	G002618405
G002618485	G002618485
G002618505	G002618505
G002618545	G002618545
G002618565	G002618565
G002618805	G002618805
G002618845	G002618845
G002618865	G002618865
G002618885	G002618885
G002618905	G002618905
G002618925	G002618925
G002618945	G002618945
G002618965	G002618965
G002619185	G002619185
G002619325	G002619325
G002619625	G002619625
G002619645	G002619645
G002619745	G002619745
G002619785	G002619785
G002619845	G002619845
G002619885	G002619885
G002619925	G002619925
G002620125	G002620125
G002620365	G002620365
G002620465	G002620465
G002620505	G002620505
G002620585	G002620585
G002620665	G002620665
G002620705	G002620705
G002620805	G002620805
G002620825	G002620825
G002621065	G002621065
G002622365	G002622365
G002622385	G002622385
G002622505	G002622505
G002622525	G002622525
G002622545	G002622545
G002622965	G002622965
G002623005	G002623005
G002623025	G002623025
G002623045	G002623045
G002623065	G002623065
G002623085	G002623085
G002623105	G002623105
G002623125	G002623125
G002623145	G002623145
G002623165	G002623165
G002623185	G002623185
G002623205	G002623205
G002623225	G002623225
G002623365	G002623365
G002623465	G002623465
G002623665	G002623665
G002624065	G002624065
G002624425	G002624425
G002624485	G002624485
G002624505	G002624505
G002624705	G002624705
G002624805	G002624805
G002625005	G002625005
G002625025	G002625025
G002625225	G002625225
G002625345	G002625345
G002625365	G002625365
G002625425	G002625425
G002627145	G002627145
G002627205	G002627205
G002627245	G002627245
G002627945	G002627945
G002627965	G002627965
G002628045	G002628045
G002628105	G002628105
G002628125	G002628125
G002629005	G002629005
G002629045	G002629045
G002629165	G002629165
G002629185	G002629185
G002629885	G002629885
G002629925	G002629925
G002629985	G002629985
G002630265	G002630265
G002630585	G002630585
G002630785	G002630785
G002630805	G002630805
G002630925	G002630925
G002633045	G002633045
G002633665	G002633665
G002709805	G002709805
G002709905	G002709905
G002710125	G002710125
G002743575	G002743575
G002743675	G002743675
G002743695	G002743695
G002743835	G002743835
G002743875	G002743875
G002744095	G002744095
G002745295	G002745295
G002745435	G002745435
G002755055	G002755055
G002755075	G002755075
G002755095	G002755095
G002757255	G002757255
G002757895	G002757895
G002758035	G002758035
G002758415	G002758415
G002758635	G002758635
G002814715	G002814715
G002815375	G002815375
G002815995	G002815995
G002818195	G002818195
G002818245	G002818245
G002818305	G002818305
G002818335	G002818335
G002818355	G002818355
G002818405	G002818405
G002818425	G002818425
G002818445	G002818445
G002818465	G002818465
G002818485	G002818485
G002818545	G002818545
G002818605	G002818605
G002818625	G002818625
G002818685	G002818685
G002818745	G002818745
G002818765	G002818765
G002818865	G002818865
G002818885	G002818885
G002818985	G002818985
G002819285	G002819285
G002820445	G002820445
G002820765	G002820765
G002826165	G002826165
G002826545	G002826545
G002826825	G002826825
G002826945	G002826945
G002827005	G002827005
G002827025	G002827025
G002827045	G002827045
G002827565	G002827565
G002827745	G002827745
G002827845	G002827845
G002831045	G002831045
G002833945	G002833945
G002867875	G002867875
G002868195	G002868195
G002868215	G002868215
G002889395	G002889395
G002889435	G002889435
G002889515	G002889515
G002922425	G002922425
G002954815	G002954815
G002954835	G002954835
G002954855	G002954855
G002954895	G002954895
G002954935	G002954935
G002954945	G002954945
G002954955	G002954955
G002954965	G002954965
G002955045	G002955045
G002955345	G002955345
G002955385	G002955385
G002955395	G002955395
G002955555	G002955555
G002955625	G002955625
G002955645	G002955645
G002955685	G002955685
G002955715	G002955715
G002955725	G002955725
G002955795	G002955795
G002955845	G002955845
G002955895	G002955895
G002955925	G002955925
G002956005	G002956005
G002956015	G002956015
G002956145	G002956145
G002956175	G002956175
G002956225	G002956225
G002956465	G002956465
G002956475	G002956475
G002956495	G002956495
G002957165	G002957165
G002957175	G002957175
G002957245	G002957245
G002957275	G002957275
G002957385	G002957385
G002957425	G002957425
G002957465	G002957465
G002957525	G002957525
G002957725	G002957725
G002957775	G002957775
G002957805	G002957805
G002957815	G002957815
G002957825	G002957825
G002957835	G002957835
G002957865	G002957865
G002957945	G002957945
G002958005	G002958005
G002958055	G002958055
G002958065	G002958065
G002958075	G002958075
G002958085	G002958085
G002958095	G002958095
G002958105	G002958105
G002958115	G002958115
G002958125	G002958125
G002958225	G002958225
G002958375	G002958375
G002958385	G002958385
G002958455	G002958455
G002958465	G002958465
G002958485	G002958485
G002958495	G002958495
G002958515	G002958515
G002958875	G002958875
G002958905	G002958905
G002986165	G002986165
G002986195	G002986195
G002987345	G002987345
G002987745	G002987745
G002987775	G002987775
G002988095	G002988095
G002988105	G002988105
G002988115	G002988115
G002989895	G002989895
G002989955	G002989955
G002989985	G002989985
G002990235	G002990235
G002991125	G002991125
G002991165	G002991165
G002997375	G002997375
G002997455	G002997455
G002997865	G002997865
G002997875	G002997875
G003014165	G003014165
G003014195	G003014195
G003014395	G003014395
G003023925	G003023925
G003033315	G003033315
G003034595	G003034595
G003034835	G003034835
G003044095	G003044095
G003044105	G003044105
G003051265	G003051265
G003085755	G003085755
G003094055	G003094055
G003094075	G003094075
G003094175	G003094175
G003094315	G003094315
G003094335	G003094335
G003094415	G003094415
G003094435	G003094435
G003143215	G003143215
G003146805	G003146805
G003147245	G003147245
G003147265	G003147265
G003177215	G003177215
G003183345	G003183345
G003226655	G003226655
G003233895	G003233895
G003233935	G003233935
G003288535	G003288535
G003288555	G003288555
G003288655	G003288655
G003307335	G003307335
G003307815	G003307815
G003307875	G003307875
G003308215	G003308215
G003308535	G003308535
G003308575	G003308575
G003308855	G003308855
G003314815	G003314815
G003314835	G003314835
G003314855	G003314855
G003314875	G003314875
G003314915	G003314915
G003314935	G003314935
G003314955	G003314955
G003323775	G003323775
G003328685	G003328685
G003328705	G003328705
G003328725	G003328725
G003328825	G003328825
G003329545	G003329545
G003329965	G003329965
G003341035	G003341035
G003341475	G003341475
G003342415	G003342415
G003344985	G003344985
G003366875	G003366875
G003367035	G003367035
G003368685	G003368685
G003368705	G003368705
G003368785	G003368785
G003368825	G003368825
G003369145	G003369145
G003369165	G003369165
G003369385	G003369385
G003389475	G003389475
G003389495	G003389495
G003389515	G003389515
G003389535	G003389535
G003389555	G003389555
G003389575	G003389575
G003389595	G003389595
G003389615	G003389615
G003389635	G003389635
G003389655	G003389655
G003389675	G003389675
G003389695	G003389695
G003389715	G003389715
G003389735	G003389735
G003389755	G003389755
G003389775	G003389775
G003389795	G003389795
G003389815	G003389815
G003389835	G003389835
G003423285	G003423285
G003423365	G003423365
G003443175	G003443175
G003443255	G003443255
G003443275	G003443275
G003568435	G003568435
G003568515	G003568515
G003571865	G003571865
G003575645	G003575645
G003575705	G003575705
G003575725	G003575725
G003575805	G003575805
G003575845	G003575845
G003601415	G003601415
G003601515	G003601515
G003605995	G003605995
G003606055	G003606055
G003606075	G003606075
G003606175	G003606175
G003613315	G003613315
G003613605	G003613605
G003613655	G003613655
G003613675	G003613675
G003613915	G003613915
G003613975	G003613975
G003665765	G003665765
G003665805	G003665805
G003668255	G003668255
G003668315	G003668315
G003668415	G003668415
G003719015	G003719015
G003719095	G003719095
G003719115	G003719115
G003723375	G003723375
G003764585	G003764585
G003846115	G003846115
G003850205	G003850205
G003861735	G003861735
G003862015	G003862015
G003862055	G003862055
G003865475	G003865475
G003865495	G003865495
G003865675	G003865675
G003934415	G003934415
G003958705	G003958705
G003958765	G003958765
G003958845	G003958845
G003967255	G003967255
G003971785	G003971785
G003972125	G003972125
G003972325	G003972325
G003991685	G003991685
G003994835	G003994835
G004006745	G004006745
G004015545	G004015545
G004015585	G004015585
G004015945	G004015945
G004016065	G004016065
G004114775	G004114775
G004131725	G004131725
G004138715	G004138715
G004138795	G004138795
G004138895	G004138895
G004139175	G004139175
G004146825	G004146825
G004147105	G004147105
G004149985	G004149985
G004319625	G004319625
G004322875	G004322875
G004325275	G004325275
G004338395	G004338395
G004338415	G004338415
G004340475	G004340475
G004355665	G004355665
G004519775	G004519775
G004519835	G004519835
G004521295	G004521295
G004521355	G004521355
G004521435	G004521435
G004521615	G004521615
G004521655	G004521655
G004521775	G004521775
G004521815	G004521815
G004787395	G004787395
G004787455	G004787455
G004788135	G004788135
G004788635	G004788635
G004789415	G004789415
G004789435	G004789435
G004789495	G004789495
G004800205	G004800205
G004800915	G004800915
G005145105	G005145105
G005394125	G005394125
G005394165	G005394165
G005394485	G005394485
G005394515	G005394515
G005394635	G005394635
G005394685	G005394685
G005566335	G005566335
G005567515	G005567515
G005891605	G005891605
G005891765	G005891765
G005891885	G005891885
G005892485	G005892485
G005892525	G005892525
G005892565	G005892565
G005892685	G005892685
G005892705	G005892705
G006032195	G006032195
G006083715	G006083715
G006177605	G006177605
G006177745	G006177745
G006304545	G006304545
G006304615	G006304615
G006384375	G006384375
G006384735	G006384735
G006384795	G006384795
G006516875	G006516875
G006863205	G006863205
G006863265	G006863265
G006863425	G006863425
G006863475	G006863475
G006863775	G006863775
G006863865	G006863865
G006869785	G006869785
G007310875	G007310875
G007311425	G007311425
G007859115	G007859115
G007998335	G007998335
G007998555	G007998555
G008214005	G008214005
G008214325	G008214325
G008214525	G008214525
G008214585	G008214585
G008214625	G008214625
G008214665	G008214665
G008215005	G008215005
G008215065	G008215065
G008215125	G008215125
G008215305	G008215305
G008215425	G008215425
G008227395	G008227395
G008227445	G008227445
G008375495	G008375495
G008605745	G008605745
G008704755	G008704755
G008894185	G008894185
G009217465	G009217465
G009431915	G009431915
G009662695	G009662695
G009662975	G009662975
G009667565	G009667565
G009671425	G009671425
G009671745	G009671745
G009685685	G009685685
G009685705	G009685705
G009685765	G009685765
G009685785	G009685785
G009745135	G009745135
G009745255	G009745255
G009745295	G009745295
G009745315	G009745315
G009745355	G009745355
G009745395	G009745395
G009745415	G009745415
G009745445	G009745445
G009745475	G009745475
G009745535	G009745535
G009745555	G009745555
G009745575	G009745575
G009745595	G009745595
G009745635	G009745635
G009745655	G009745655
G009745675	G009745675
G009745695	G009745695
G009745715	G009745715
G009745735	G009745735
G009745775	G009745775
G009745815	G009745815
G009745875	G009745875
G009745895	G009745895
G009800765	G009800765
G009800865	G009800865
G009800885	G009800885
G009828375	G009828375
G009828495	G009828495
G009856795	G009856795
G009859595	G009859595
G009860375	G009860375
G009860415	G009860415
G009860735	G009860735
G009860795	G009860795
G009860935	G009860935
G009861025	G009861025
G009861045	G009861045
G009861065	G009861065
G009861145	G009861145
G009861365	G009861365
G009931815	G009931815
G009931845	G009931845
G010121065	G010121065
G010121135	G010121135
G010121145	G010121145
G010121165	G010121165
G010238265	G010238265
G010594845	G010594845
G010594855	G010594855
G010700935	G010700935
G011022365	G011022365
G011022375	G011022375
G011022395	G011022395
G011022405	G011022405
G011022415	G011022415
G011022435	G011022435
G011022455	G011022455
G011067305	G011067305
G011067345	G011067345
G011067595	G011067595
G011756455	G011756455
G011756705	G011756705
G011757005	G011757005
G011757055	G011757055
G011757265	G011757265
G011757275	G011757275
G011895375	G011895375
G012163105	G012163105
G012271615	G012271615
G012360595	G012360595
G012360975	G012360975
G012516335	G012516335
G013088445	G013088445
G013150875	G013150875
G013201365	G013201365
G013284075	G013284075
G013348135	G013348135
G013375085	G013375085
G013426535	G013426535
G013426575	G013426575
G013426585	G013426585
G014262805	G014262805
G014262885	G014262885
G014262965	G014262965
G014263175	G014263175
G014263305	G014263305
G900007805	G900007805
G900016765	G900016765
G900095325	G900095325
G900156925	G900156925
G900178515	G900178515
G900604365	G900604365
