fastq_fn	fastq_prep_ID	HG38	T2T_pese	Pangenome_pese	Transcript_pese
UNCID_2389044.3fbe748d-9051-4835-a5ee-adfa379b1415.sorted_genome_alignments.	117422	3512	3176	858	98
UNCID_2389092.a0059fcb-6adc-47f4-8601-b7eed9e12576.sorted_genome_alignments.	117447	3278	3010	1012	268
UNCID_2389097.b31f1e9a-cc4d-4e17-ab88-d88e234df83d.sorted_genome_alignments.	117435	2972	2758	940	246
UNCID_2389125.443ec308-d974-4e36-96f4-b7c0101bf5d5.sorted_genome_alignments.	117460	2990	2774	904	242
UNCID_2389174.48b96bbc-d36e-4f95-ae88-ea708d2d33ff.sorted_genome_alignments.	117438	3098	2868	922	252
UNCID_2389208.1e9aa67a-52fe-4af3-8bbf-3597a57a4b72.sorted_genome_alignments.	117439	3364	3096	1052	328
UNCID_2391152.9e501e60-4ac5-4a80-a39f-d3bdcccbca25.sorted_genome_alignments.	117422	2590	2388	754	150
UNCID_2391155.617f26fb-18d8-44dc-8ced-bf3a32428fc9.sorted_genome_alignments.	117421	3098	2850	878	206
UNCID_2391262.f0c1b588-ebe6-4f6c-a013-c36091c8e29c.sorted_genome_alignments.	117424	2854	2620	854	200
UNCID_2391269.b9ec6c3f-9801-4c81-9c80-fabc85306c31.sorted_genome_alignments.	117425	2782	2578	846	176
UNCID_2391332.1dd9dd18-3137-4515-9346-909e772b6ca8.sorted_genome_alignments.	117422	2846	2640	924	218
UNCID_2391399.edeacf74-688e-4996-868e-e78277d17415.sorted_genome_alignments.	117430	3160	2944	962	254
UNCID_2391415.2535f39c-5024-4596-8e96-76ccae28e9ca.sorted_genome_alignments.	117426	2764	2564	848	186
UNCID_2391416.ecbb33ff-c485-485f-a169-6bb7c1c84baf.sorted_genome_alignments.	117430	3094	2862	928	258
UNCID_2391425.0f074dc4-7b72-4670-ba09-55ad645b394b.sorted_genome_alignments.	117425	2890	2656	888	248
UNCID_2391434.ca36f013-1f5d-41f4-85a5-2b8a149a5cfa.sorted_genome_alignments.	117425	3236	2974	1000	254
UNCID_2391449.3aba16f9-47fe-419a-92d3-c73049adce2b.sorted_genome_alignments.	117430	3364	3064	1032	268
UNCID_2391465.6086c6f1-e184-4a3e-935d-3addef5ecc2c.sorted_genome_alignments.	117431	2942	2700	896	232
UNCID_2391482.4dfd8634-77b6-40c5-9b01-e9e4e354be1e.sorted_genome_alignments.	117430	2628	2422	794	228
UNCID_2391550.2553c98d-ef57-4a19-881a-556c5aca29b4.sorted_genome_alignments.	117431	3104	2862	878	210
UNCID_2391561.b4d87462-1fc4-4ee4-b905-c2919ebceb33.sorted_genome_alignments.	117435	3504	3252	1076	272
UNCID_2391565.2fc4c582-4815-48cf-a8e1-2b974f0aa7c9.sorted_genome_alignments.	117434	3182	2928	986	270
UNCID_2391582.2bbec916-3c74-45b7-9eab-76022899fe7d.sorted_genome_alignments.	117435	3386	3120	1008	306
UNCID_2391586.56336ee0-a1f8-4426-adec-b1c92d96891f.sorted_genome_alignments.	117436	3138	2920	950	284
UNCID_2391623.6c5a212a-4dab-45a5-854d-296f0a6ee7c3.sorted_genome_alignments.	117435	3206	2968	1012	288
UNCID_2391630.2281c64c-9394-44f6-a4e7-87c7cce08c13.sorted_genome_alignments.	117432	3324	3014	984	306
UNCID_2391725.4dc2d981-d303-4dd8-8ef5-1d1bcd0e8250.sorted_genome_alignments.	117442	3356	3070	1094	320
UNCID_2393684.b1c64c55-b558-44b3-b617-a84d6b493d82.sorted_genome_alignments.	117419	2820	2596	796	154
UNCID_2393714.bd94eed7-220d-4a0f-a09b-17a90c5545e7.sorted_genome_alignments.	117419	2890	2680	788	178
UNCID_2393731.98662e95-24f7-41c7-a3f4-50ce203fa9a4.sorted_genome_alignments.	117421	3028	2810	824	182
UNCID_2393812.994566a7-664e-4b9b-9320-126940c14b6b.sorted_genome_alignments.	117419	2806	2576	814	152
UNCID_2393885.2099f0da-0318-4b94-a418-d6e6cf65454b.sorted_genome_alignments.	117422	2938	2742	864	174
UNCID_2393906.532e3276-07d4-4e86-a955-4f474bc8ae36.sorted_genome_alignments.	117422	2706	2482	782	126
UNCID_2393927.239d5e7e-5fb5-4df3-ae6b-a5a06ee296ae.sorted_genome_alignments.	117425	3128	2840	910	174
UNCID_2393988.c84acacb-d7ab-481e-8462-94693fdf5980.sorted_genome_alignments.	117424	2854	2596	882	182
UNCID_2394023.8ae687ed-f9b2-41fc-88d7-e977fef25582.sorted_genome_alignments.	117434	2654	2500	794	190
UNCID_2394024.c7a98315-43bb-4917-90c9-93f9caf47fdc.sorted_genome_alignments.	117430	3002	2764	904	156
UNCID_2394041.0e2cfe4b-18fe-47f6-b357-a43f97a9b531.sorted_genome_alignments.	117431	3064	2820	848	180
UNCID_2394054.6d249571-1535-4db3-9860-a56a02941200.sorted_genome_alignments.	117432	2934	2674	856	210
UNCID_2394061.02fea7d7-d604-41c2-9506-a62824140df4.sorted_genome_alignments.	117426	3140	2868	910	186
UNCID_2394092.9e6ea9dd-5fae-4b5e-9cf2-db570406073f.sorted_genome_alignments.	117434	3028	2760	846	232
UNCID_2394101.419e456e-40fc-4bc7-8b9f-c54d9935b7e2.sorted_genome_alignments.	117425	3052	2798	868	178
UNCID_2394102.7dae2f3c-56cb-425a-8d7f-7113e1cfc72e.sorted_genome_alignments.	117431	3026	2756	854	198
UNCID_2394152.2d669bc4-fb4b-4db9-b6a3-f54dde950056.sorted_genome_alignments.	117426	3130	2908	932	160
UNCID_2394153.eecb9837-09fc-4e99-93d3-d3686c9783da.sorted_genome_alignments.	117435	2900	2650	906	230
UNCID_2394182.9d4b210f-7846-458b-a22a-7af19499ed35.sorted_genome_alignments.	117423	2890	2648	914	170
UNCID_2394237.95c350df-1871-430a-9c08-f3d88e2edcaf.sorted_genome_alignments.	117425	3054	2808	972	226
UNCID_2394248.d5cb344a-fec2-4370-88ef-4837ae8573dc.sorted_genome_alignments.	117439	2976	2742	968	274
UNCID_2394390.fbf9c35e-9b03-4c5e-a065-0265ae35a409.sorted_genome_alignments.	117443	3076	2846	994	276
UNCID_2396284.22e11be6-f4ce-47a6-8c50-5eb957834906.sorted_genome_alignments.	117420	3102	2828	814	154
UNCID_2396300.8e9f7a7a-3115-4687-9fce-a97e4c3c9cde.sorted_genome_alignments.	117425	2816	2562	818	192
UNCID_2396330.107d849f-0497-4daa-bd4e-d82570909838.sorted_genome_alignments.	117424	3064	2822	828	190
UNCID_2396337.ae442e30-9756-46a8-825b-3e5b7ad394d5.sorted_genome_alignments.	117430	2810	2558	860	212
UNCID_2396394.48b5606d-060d-4026-a899-4c4f9bfe64f9.sorted_genome_alignments.	117422	2702	2444	688	166
UNCID_2396395.bf6f4d8e-7aa4-42ae-961d-4686984fc871.sorted_genome_alignments.	118022	2958	2764	864	214
UNCID_2396432.2ee1e299-76a9-4d45-a79b-02c1f31f9399.sorted_genome_alignments.	117426	2974	2692	850	158
UNCID_2396441.a931a672-1565-4de6-9c64-d5a74f4cac1f.sorted_genome_alignments.	117425	2758	2562	854	198
UNCID_2396468.0984a482-7559-48b4-a09d-d95f78816f23.sorted_genome_alignments.	117424	2956	2708	804	178
UNCID_2396471.166b8cda-180b-4095-a991-69e79efec904.sorted_genome_alignments.	117425	3102	2826	908	222
UNCID_2396519.5f6b58e1-df96-4c94-aa88-e4f23339794c.sorted_genome_alignments.	117436	3118	2910	894	228
UNCID_2396528.9c9b4aa6-08b2-43f3-b68b-995df66c0494.sorted_genome_alignments.	117419	3564	3250	1030	160
UNCID_2396545.1bf205a9-a7fb-4a53-8b3d-9943b91481c2.sorted_genome_alignments.	117434	2730	2456	828	214
UNCID_2396546.fb4a5161-67f4-4679-8d85-bb1843f3b897.sorted_genome_alignments.	117423	3250	3008	912	186
UNCID_2396583.304a95c1-2180-4a81-a85a-880427e97d67.sorted_genome_alignments.	117425	2820	2596	914	222
UNCID_2396626.1f891baf-2b98-4c2f-8f5f-799018220513.sorted_genome_alignments.	117435	3160	2928	1008	296
UNCID_2396685.ecb89f0a-31a4-428f-b2be-f882d55a146c.sorted_genome_alignments.	117431	3306	3030	1002	224
UNCID_2396740.1b01e4e9-83b9-4bb0-8bef-c6e5d8c78280.sorted_genome_alignments.	117436	3102	2824	912	236
UNCID_2396780.136abc20-19ec-4049-96f9-7fe8dcda7029.sorted_genome_alignments.	117422	3004	2754	878	156
UNCID_2396797.f62984d7-b596-4417-a435-c02076d116cc.sorted_genome_alignments.	118022	2900	2658	860	228
UNCID_2396895.c83d9436-3f08-4197-9392-ff33fe4c632e.sorted_genome_alignments.	117444	3450	3090	970	248
UNCID_2397023.728aaa87-e83d-47ff-9559-5f2de0152949.sorted_genome_alignments.	117460	3408	3116	948	162
UNCID_2397316.cb358266-8d3e-4089-88f1-25e8eaaf6d7c.sorted_genome_alignments.	117424	2680	2422	764	188
UNCID_2400021.8744dea9-5e21-47b0-9327-8177526d9d31.sorted_genome_alignments.	117420	3098	2850	812	186
UNCID_2400132.58ecffdf-6f33-4a8e-b983-f6f4261cde2b.sorted_genome_alignments.	117425	3008	2776	876	214
UNCID_2400166.6f1fe75a-f3ef-4f1b-9781-e340db9bab45.sorted_genome_alignments.	117418	3262	3010	878	128
UNCID_2400183.55c39d1f-7300-42e9-8205-d919cdddf558.sorted_genome_alignments.	117424	3230	2958	992	174
UNCID_2400199.e23db936-a1cc-4ff3-912b-cf8237d372b7.sorted_genome_alignments.	117424	2904	2628	772	186
UNCID_2400243.10d307ce-8b3b-4486-b199-d2722a964a35.sorted_genome_alignments.	117434	2942	2736	954	262
UNCID_2400262.2c8a4bf0-f9dd-4fb3-8415-782434a12ceb.sorted_genome_alignments.	117431	3102	2898	980	254
UNCID_2400304.b37064bc-6eec-4387-a09b-8d7b853e0a90.sorted_genome_alignments.	117434	3146	2886	920	230
UNCID_2400326.b5f07863-11fa-46c7-a915-7f643ac57711.sorted_genome_alignments.	117437	3144	2842	960	300
UNCID_2400348.1d7d22de-0bfc-4357-8c5a-7289aa0d97b8.sorted_genome_alignments.	117431	2864	2654	868	212
UNCID_2400355.5f1ec365-a309-4042-abc8-b8937497804f.sorted_genome_alignments.	117431	2962	2740	880	214
UNCID_2400356.d0f9781b-f735-4dd2-8813-f513692c0525.sorted_genome_alignments.	117432	3240	2978	1012	244
UNCID_2400403.549b2c27-188c-4c0b-b451-4507ef46a561.sorted_genome_alignments.	117431	2558	2282	780	194
UNCID_2400463.707a0918-ae88-4c3c-9a94-e9fad5cdbc7b.sorted_genome_alignments.	117438	3242	2964	962	260
UNCID_2400510.fc4a708f-1f6c-4ee8-bbc1-0a0ce1f37044.sorted_genome_alignments.	117436	2992	2792	946	268
UNCID_2400553.e7549428-1144-41c1-98cd-d077fc258567.sorted_genome_alignments.	117460	3178	2908	1062	306
UNCID_2400592.c1ccfad6-dc2b-49ea-97bd-044b1bf195dd.sorted_genome_alignments.	117436	2834	2570	846	208
UNCID_2400623.c7554894-f361-4d97-8c1b-91925679143c.sorted_genome_alignments.	117446	3388	3088	1176	332
UNCID_2400656.721a570e-56ea-4054-98c1-9ac2105c33ca.sorted_genome_alignments.	117443	3178	2906	938	296
UNCID_2400738.c44e9cfc-d595-4098-b55b-8275d7284f05.sorted_genome_alignments.	117444	3296	3020	1062	288
UNCID_2400739.2593a422-98ab-4221-b22b-476e05df9ca0.sorted_genome_alignments.	117442	3020	2748	900	220
UNCID_2400829.244e1006-d5b9-46cb-8478-8a4591fdb6be.sorted_genome_alignments.	117438	2910	2650	914	216
UNCID_2400946.73afa387-c132-48d6-82da-26517c161f13.sorted_genome_alignments.	117432	10362	8810	3756	2872
UNCID_2401551.3c8ebeb7-68ef-4d11-80b0-fc5560dd01d6.sorted_genome_alignments.	117451	3690	3324	1190	396
UNCID_2402772.1afe5497-bd6d-45b9-816d-52e7fb20ea4e.sorted_genome_alignments.	117423	2962	2750	914	218
UNCID_2402828.a0bdf55b-9d6b-4f03-a16c-0227c748cc16.sorted_genome_alignments.	117424	2858	2666	882	206
UNCID_2402844.7adcdf73-3ad3-4da7-ab27-2888f1d4f53a.sorted_genome_alignments.	117422	2968	2754	956	206
UNCID_2402877.8697017a-b4d9-4f19-8887-168e80124ebd.sorted_genome_alignments.	117435	2992	2746	858	198
UNCID_2402903.85ef1d2f-2371-4fc7-a6f4-d102f4430b8a.sorted_genome_alignments.	118022	3260	3008	1010	220
UNCID_2402904.aba4cde6-c407-4cfb-922e-5b4402aae727.sorted_genome_alignments.	117430	3116	2902	920	240
UNCID_2402905.9d65f639-b6cd-43f5-8cb4-a2a9be0aafe9.sorted_genome_alignments.	118022	2710	2474	816	174
UNCID_2402947.d4934e65-dc47-4f98-b4d4-e9034a96f446.sorted_genome_alignments.	117432	3326	3052	1038	304
UNCID_2402950.0d0edd5c-226b-4dae-a881-24dba9d3caab.sorted_genome_alignments.	117427	3246	3014	1010	202
UNCID_2402980.5154656a-156d-4118-8415-75b9253ad3f9.sorted_genome_alignments.	117427	2902	2638	834	194
UNCID_2403059.94f66829-3cef-4af2-9f97-2352ac85efee.sorted_genome_alignments.	117460	3234	2962	972	324
UNCID_2403092.0b02de77-8d04-4be6-87db-0f0506ee5e54.sorted_genome_alignments.	117438	3190	2934	1048	260
UNCID_2403115.387f62fd-dfeb-4f05-88d1-64d8de9a031a.sorted_genome_alignments.	117460	3078	2816	1018	236
UNCID_2403186.dc0bcf42-993d-4119-b91e-399a639c1480.sorted_genome_alignments.	117439	3280	3004	1028	290
UNCID_2403291.c15c03a5-5ff5-4f62-a59b-e921ce1f442a.sorted_genome_alignments.	117430	3238	2994	1026	208
UNCID_2403320.bbd74b84-fee5-45ee-9b76-b84d54a42a08.sorted_genome_alignments.	117436	3256	2998	1040	264
UNCID_2403338.abb75efe-7d8f-4d43-a04b-8a97f2eda7b8.sorted_genome_alignments.	117426	2808	2562	816	184
UNCID_2403377.d6c16450-87c1-4b18-bab5-8cb782fdb99c.sorted_genome_alignments.	117460	3568	3312	1100	320
UNCID_2403583.ad733fd8-9c1f-4552-88de-3bc50ec1a9ac.sorted_genome_alignments.	117431	2958	2712	938	278
UNCID_2403599.de7d6e8a-7408-4011-be1a-52e3cc9fa61b.sorted_genome_alignments.	117437	2990	2754	964	250
UNCID_2403625.d1d1393b-5eda-4484-8254-a6bf11a19908.sorted_genome_alignments.	117439	3464	3222	1000	256
UNCID_2403648.ae50d91a-35e2-4b18-8089-b18844a63b5e.sorted_genome_alignments.	117460	3378	3064	1096	278
UNCID_2403738.42285149-d0bc-418b-8802-ad59565516a0.sorted_genome_alignments.	117434	3498	3246	1062	210
UNCID_2407671.ea214bab-dd3f-4594-9c93-e60fa586b3a4.sorted_genome_alignments.	117421	3376	3092	918	134
UNCID_2407744.055357fc-1a16-4ff4-a826-2e87a9e99190.sorted_genome_alignments.	117425	2726	2546	768	162
UNCID_2407745.d1d2cb40-28df-41a6-af66-1d11168e0803.sorted_genome_alignments.	117427	2848	2600	836	166
UNCID_2407796.bd46f867-070c-49a3-9180-8c78b72183a8.sorted_genome_alignments.	117427	2840	2616	862	254
UNCID_2407841.2dc0d41b-72fa-4514-889f-3c46507fd5e8.sorted_genome_alignments.	117425	2816	2634	842	140
UNCID_2407876.56d2252e-b66f-405f-9d97-7ea5432f1f68.sorted_genome_alignments.	117427	2910	2672	912	194
UNCID_2407891.13d82ac1-eecc-41bb-af05-4fd4f614f260.sorted_genome_alignments.	117433	2826	2642	806	182
UNCID_2407903.f5dd58db-4834-4d0e-aeb6-15d6b8f05826.sorted_genome_alignments.	117425	3454	3180	1022	150
UNCID_2407926.4d4f086b-9706-4fc5-b19b-33270daf8970.sorted_genome_alignments.	117435	2954	2674	940	234
UNCID_2407954.fc6c05b9-e904-4c4e-b26a-65b4ac455cf1.sorted_genome_alignments.	117425	3138	2800	864	170
UNCID_2407968.a32d716b-4fc9-4451-9106-b4c7cda9bfc1.sorted_genome_alignments.	117427	3034	2760	892	186
UNCID_2407988.2e4d2d19-c416-4ff3-986e-66e40fca946c.sorted_genome_alignments.	117435	3008	2742	946	204
UNCID_2407995.bdbde24d-9270-4e7b-84f3-1ba0b7d54e55.sorted_genome_alignments.	117435	3030	2802	948	254
UNCID_2408029.151ea5c1-80f3-473f-af58-f43df84879f2.sorted_genome_alignments.	117434	2922	2696	860	206
UNCID_2408030.23a4b76d-a3d3-4206-acd5-2eab6bd4face.sorted_genome_alignments.	117423	3002	2776	874	162
UNCID_2408091.9fd5e9bf-8c29-4efc-bd33-1ed483153175.sorted_genome_alignments.	117424	3368	3086	1024	200
UNCID_2408117.d48e6a92-05f9-4400-828c-e3fdb17c99ac.sorted_genome_alignments.	117440	2994	2736	904	192
UNCID_2408127.a57d41bc-71b6-4215-804a-d66071f60594.sorted_genome_alignments.	117439	3030	2762	962	256
UNCID_2408158.2111b1a5-6018-4647-83dc-96a70dac667b.sorted_genome_alignments.	117444	2744	2486	812	234
UNCID_2408161.31cec6a7-3560-4837-a220-a34d1e45ed24.sorted_genome_alignments.	117439	3026	2772	874	242
UNCID_2408182.d05ea5d7-8d21-4fd6-9199-fdc606a9843c.sorted_genome_alignments.	117418	4086	3410	1204	126
UNCID_2408215.b22b56c2-3e66-430b-b1a5-3441b30551c3.sorted_genome_alignments.	117423	3094	2852	906	184
UNCID_2408236.e5686a63-293f-4d7e-bb7a-c0ad2769cfb4.sorted_genome_alignments.	117446	2658	2422	802	230
UNCID_2409251.b21b7604-5292-4f80-b0d9-8a99b9c0c1a6.sorted_genome_alignments.	117427	2670	2468	794	136
UNCID_2411482.7e0203fd-e55d-4d05-9877-6b502250ffc3.sorted_genome_alignments.	117419	3530	3308	1052	162
UNCID_2411526.cff667cc-724f-4f8a-96c0-cdd6512805a2.sorted_genome_alignments.	117420	3396	3104	966	138
UNCID_2411562.35e62a79-9fa0-4ff9-a8c3-d163817d7f08.sorted_genome_alignments.	117422	3072	2862	938	176
UNCID_2411576.b2323204-612b-44a0-a268-ac8f07f01462.sorted_genome_alignments.	117427	2992	2762	934	194
UNCID_2411619.4c56a6cc-f912-4b2f-b301-d6a64f211d31.sorted_genome_alignments.	117425	3634	3308	1052	218
UNCID_2411647.d63ec2f9-d8ca-4738-9d0f-00f93e7ac897.sorted_genome_alignments.	118022	3320	3006	964	176
UNCID_2411648.cd61bf43-fca1-49b2-824e-133484a6e069.sorted_genome_alignments.	117427	3154	2942	902	186
UNCID_2411684.9102949f-fd0d-4b62-bc30-6451f6dd8fb4.sorted_genome_alignments.	117425	3068	2808	842	156
UNCID_2411740.8f532265-5436-4bd8-9766-4b768c84514a.sorted_genome_alignments.	117439	2652	2462	780	212
UNCID_2411797.5f23cd19-f7f0-43e3-961d-0236da5f49ae.sorted_genome_alignments.	117440	2584	2336	722	204
UNCID_2411798.c291389a-1dfd-4eef-9542-7269a8bd797a.sorted_genome_alignments.	117430	3002	2752	980	292
UNCID_2411912.44b1a976-76e2-4c4d-9348-bb399d986794.sorted_genome_alignments.	117421	3862	3206	1034	176
UNCID_2411944.3be9f1e8-94ae-476e-b146-38385d130f38.sorted_genome_alignments.	117433	2594	2384	812	204
UNCID_2411985.4fe2d3b0-ccf5-41e3-8f47-77a31a35d573.sorted_genome_alignments.	117442	2950	2656	868	240
UNCID_2411986.49e0744c-4f4c-4cac-bc4e-2a11f1cf6a45.sorted_genome_alignments.	117433	3208	2988	914	202
UNCID_2412001.4a299385-e7a5-4a82-940b-ff6e36c596c2.sorted_genome_alignments.	117441	2796	2618	904	228
UNCID_2412020.af6191bb-b4c3-42ea-adc9-f6d45b00f0b0.sorted_genome_alignments.	117443	2532	2262	738	242
UNCID_2412047.6297b8d1-8f4e-499c-b95f-422f0a574b35.sorted_genome_alignments.	117443	3066	2822	964	314
UNCID_2412100.d8c06e36-816f-420e-9b5b-68f2e9417e96.sorted_genome_alignments.	117443	3728	3386	1164	312
UNCID_2412121.f46aa5a4-ff0e-42cf-aea9-fd776ebf04cd.sorted_genome_alignments.	117444	3078	2824	876	232
UNCID_2412137.1cd76b6a-a698-46cd-9594-decc4ebf24e4.sorted_genome_alignments.	117448	3250	2988	1058	332
UNCID_2412195.ea9fda3a-9efa-4847-aea0-d85f22ab14ca.sorted_genome_alignments.	117440	3110	2876	1002	282
UNCID_2412217.c7a90fef-6f1f-49ea-a8b8-b0e03e7584b1.sorted_genome_alignments.	117449	3546	3270	1200	414
UNCID_2414414.7617b79f-5efc-4254-8448-18e1ece3c146.sorted_genome_alignments.	117419	3190	2974	836	148
UNCID_2414478.957fa2bd-2222-43a4-b046-d2f78bf506a5.sorted_genome_alignments.	117421	3432	3204	1010	188
UNCID_2414523.4601c9ab-da58-46f4-a875-5ef03727b756.sorted_genome_alignments.	117424	3278	3034	938	198
UNCID_2414544.13b52657-459f-45f6-a4ce-a2da459104ac.sorted_genome_alignments.	117424	3152	2928	990	232
UNCID_2414553.073d66b5-917e-45e3-8104-b8d4dfa28e6b.sorted_genome_alignments.	117424	3186	2926	966	232
UNCID_2414607.971dec7f-6cb5-4575-85f7-be59097ae606.sorted_genome_alignments.	117431	2920	2672	858	256
UNCID_2414693.fc26f8b4-3f2c-4f16-9bb4-8a52f6fcd366.sorted_genome_alignments.	117430	3288	2970	1004	160
UNCID_2414694.916cf47a-0100-4e01-a912-2e884777186f.sorted_genome_alignments.	117430	3412	3148	970	266
UNCID_2414720.6cec0faf-100b-48b0-9221-fb1be7ff8597.sorted_genome_alignments.	117433	2834	2594	898	234
UNCID_2414744.b160cdb8-9701-43fd-b6bc-6dfaaf74d0aa.sorted_genome_alignments.	117431	3362	3098	1058	266
UNCID_2414805.729d243c-73f2-42d2-8737-55275a062a8f.sorted_genome_alignments.	117436	2926	2660	906	260
UNCID_2414840.7a1a71ad-c117-4091-bc20-88617bcb99d9.sorted_genome_alignments.	117434	3420	3174	1044	308
UNCID_2414853.8d5e2fac-878b-440c-a19b-09c972b840ac.sorted_genome_alignments.	117432	3010	2780	904	262
UNCID_2414882.1c3b1633-b318-486c-9d82-101c4a0364cd.sorted_genome_alignments.	117432	3018	2764	906	254
UNCID_2414924.f11b075c-7ada-4945-b3a2-2eee097c077d.sorted_genome_alignments.	117437	2942	2596	894	258
UNCID_2414933.94f22e5d-e471-4add-9291-27bc5c96a519.sorted_genome_alignments.	117430	2832	2596	840	202
UNCID_2415089.6977f6c7-f4cf-4669-81fd-7740fd5e64f1.sorted_genome_alignments.	117434	2868	2640	862	252
UNCID_2415121.4b1da384-ab8a-4c6f-a76a-54ddc5314594.sorted_genome_alignments.	117460	3054	2814	892	296
UNCID_2415162.a9430dc8-38cf-4ef1-8442-e20582f6d893.sorted_genome_alignments.	117437	3268	3014	936	266
UNCID_2415175.b1b5fed3-7697-4d4f-9d7a-e7ed8a713b70.sorted_genome_alignments.	117439	3620	3340	1184	378
UNCID_2415236.6e5ab8c9-03de-4a9d-ac92-37f28170c0a0.sorted_genome_alignments.	117440	3518	3244	1140	326
UNCID_2415289.79a31785-793f-4878-8c09-64c8fb0c53e3.sorted_genome_alignments.	117434	3354	3036	1024	326
UNCID_2415716.c590ff56-1d2d-40ea-9fba-0768d66ec12c.sorted_genome_alignments.	117439	3392	3122	1056	308
UNCID_2415954.cc064dfb-026a-45a9-bf02-f57f473f21a0.sorted_genome_alignments.	117421	2906	2690	858	156
UNCID_2431162.c4e94980-3db3-4190-92cf-b2c562c664de.sorted_genome_alignments.	117422	2736	2534	710	140
UNCID_2431297.122a3171-ae69-4f0b-874d-8563ad05a510.sorted_genome_alignments.	117432	2816	2602	852	232
UNCID_2431305.024d98cb-3e52-4b3e-a07b-aefdee10e571.sorted_genome_alignments.	117426	2778	2562	876	200
UNCID_2431355.18310f27-87d8-4c31-bba8-2f80f400ee17.sorted_genome_alignments.	117424	3014	2772	894	112
UNCID_2431366.b1b529ee-df72-4e05-b342-eb31a28eaf64.sorted_genome_alignments.	117460	2586	2358	778	236
UNCID_2431403.72f09d56-23d1-4cd8-9312-52ea1dfd94c8.sorted_genome_alignments.	117431	3054	2864	864	222
UNCID_2431427.8c0fd12a-dea1-406a-891c-dd5a17e3c16b.sorted_genome_alignments.	117432	2806	2586	848	164
UNCID_2431457.8bfc4614-3807-4915-8140-ad1fd72b9d2f.sorted_genome_alignments.	117431	3188	2964	976	320
UNCID_2431487.c791ef65-1860-4817-9234-15620399255a.sorted_genome_alignments.	117435	2852	2626	800	194
UNCID_2431504.2cb0b819-6151-41ae-8c9a-e1e5d928e8d5.sorted_genome_alignments.	117441	3102	2826	930	278
UNCID_2431524.92679a1c-2b16-4b27-841f-e21f5f932f1e.sorted_genome_alignments.	117441	3128	2840	1064	284
UNCID_2431534.42b44ed6-6b89-478f-a045-0e52d49ed062.sorted_genome_alignments.	117460	2752	2530	852	242
UNCID_2431547.88441fa0-588f-4829-a353-a6b845c90333.sorted_genome_alignments.	117440	2906	2714	900	272
UNCID_2431559.dbadd723-4f2b-4197-866e-90ac6857ad64.sorted_genome_alignments.	117436	2598	2430	776	226
UNCID_2431579.e19e34f1-f609-4cfc-8500-c013c270e81b.sorted_genome_alignments.	117440	2704	2478	798	216
UNCID_2431596.dd6114ab-b5af-4cfd-93f8-67429b2a6c94.sorted_genome_alignments.	117439	3572	3258	1068	220
UNCID_2431647.d6a97e51-7737-4ef4-82ff-f4e27a0bdd8e.sorted_genome_alignments.	117445	2786	2566	848	230
UNCID_2431665.5e9cd2f3-9d5e-4a76-88ab-4928c712981f.sorted_genome_alignments.	117460	3264	2976	1066	296
UNCID_2431682.8e6e3942-0def-4129-ab8c-8346bf6283ab.sorted_genome_alignments.	117435	3020	2814	868	260
UNCID_2431806.25225fb1-c5ff-4edf-9895-11a7aa21d390.sorted_genome_alignments.	117433	2968	2756	876	224
UNCID_2431929.b2e2c315-da03-4a82-82c5-06343b7e0ad3.sorted_genome_alignments.	117449	3304	3010	1018	294
UNCID_2433635.e155a2ba-8842-417b-ab5a-e49339136236.sorted_genome_alignments.	117439	3136	2932	994	202
UNCID_2433707.ebb77266-2b85-4413-b433-4c8db194467a.sorted_genome_alignments.	117432	3324	3090	996	208
UNCID_2433793.02cf1db9-55c0-4ece-b230-966b30cd0b94.sorted_genome_alignments.	117421	2950	2694	906	192
