fastq_fn	fastq_prep_ID	HG38	T2T_pese	Pangenome_pese
TCGA-ER-A199-10A-01D-A190_120723_SN1120_0178_BD1887ACXX_s_5_rg.sorted.filtered	115220	10839406	9116338	8016044
TCGA-FD-A3B5-01A-11D-A210_120912_SN1120_0192_AC18ALACXX_s_1_rg.sorted.filtered	115220	12549830	10684594	9049220
TCGA-FD-A3B5-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_2_rg.sorted.filtered	115220	11210018	9197428	7705730
TCGA-FD-A3B6-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_4_rg.sorted.filtered	115220	11157760	9251160	7898394
TCGA-FD-A3B8-01A-31D-A210_120912_SN1120_0192_AC18ALACXX_s_7_rg.sorted.filtered	115220	12712614	10510806	8965320
TCGA-FD-A3SO-01A-11D-A233_120830_SN208_0424_BD1DKLACXX_s_1_rg.sorted.filtered	115220	15838956	14021592	12343292
TCGA-FD-A3SO-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_2_rg.sorted.filtered	115220	16841590	14945430	13233654
TCGA-FD-A3SP-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_4_rg.sorted.filtered	115220	13991944	12368284	10883726
TCGA-FD-A3SQ-01A-21D-A233_120830_SN208_0424_BD1DKLACXX_s_5_rg.sorted.filtered	115220	15684968	13530556	11962434
TCGA-FD-A3SQ-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_6_rg.sorted.filtered	115220	14406882	12709104	11220790
TCGA-FD-A3SR-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_8_rg.sorted.filtered	115220	14877512	12941684	11419094
TCGA-FE-A234-10A-01D-A14U_120717_SN1120_0175_AC1179ACXX_s_4_rg.sorted.filtered	115220	19272540	10297636	8994826
TCGA-FE-A235-10A-01D-A16N_121204_SN208_0442_BC1F7YACXX_s_2_rg.sorted.filtered	115220	5337174	4058316	3859500
TCGA-FE-A3PA-10A-01D-A221_120611_SN1222_0114_AC0WL3ACXX_s_2_rg.sorted.filtered	115220	9006216	7394206	6481148
TCGA-FS-A1ZM-10A-01D-A190_120605_SN1222_0112_AC0WJJACXX_s_7_rg.sorted.filtered	115220	10462406	8271300	7202822
TCGA-FT-A3EE-10A-01D-A204_121002_SN1222_0155_BD1ERHACXX_s_2_rg.sorted.filtered	115220	9373010	7830958	6917056
TCGA-FU-A3HY-10A-01D-A245_140124_SN1440_0179_BD2DRDACXX_s_6_rg.sorted.filtered	115220	258960	29018	3032
TCGA-FU-A3NI-10A-01D-A245_140124_SN1440_0179_BD2DRDACXX_s_7_rg.sorted.filtered	115220	1165550	133650	20796
TCGA-FU-A3TX-01A-11D-A232_140124_SN1120_0291_AC2PHAACXX_s_4_rg.sorted.filtered	115220	260566	24074	2348
TCGA-FU-A3WB-01A-11D-A232_140124_SN1120_0291_AC2PHAACXX_s_5_rg.sorted.filtered	115220	265724	23718	1756
TCGA-G2-A2EJ-01A-11D-A17R_120921_SN208_0430_AC18CWACXX_s_3_rg.sorted.filtered	115220	19058576	17030152	15161280
TCGA-G2-A2ES-11A-31D-A17R_120921_SN208_0430_AC18CWACXX_s_8_rg.sorted.filtered	115220	15527696	13472272	12020782
TCGA-G2-A3IB-01A-11D-A210_120912_SN1222_0149_BD1CW3ACXX_s_1_rg.sorted.filtered	115220	8654866	7129036	6163650
TCGA-G9-6343-01A-21D-1957_130329_SN590_0221_BD1WHDACXX_s_8_rg.sorted.filtered	115220	1226522	179106	40460
TCGA-GC-A3RD-01A-12D-A233_120905_SN1120_0187_AD1E4NACXX_s_7_rg.sorted.filtered	115220	8230986	7087062	6032504
TCGA-GD-A3OQ-10A-01D-A221_120902_SN1222_0147_AC195DACXX_s_6_rg.sorted.filtered	115220	11252870	9570578	8419468
TCGA-GV-A3JW-10A-01D-A210_120912_SN1222_0149_BD1CW3ACXX_s_8_rg.sorted.filtered	115220	9299276	7367438	6411870
TCGA-GV-A3QF-10A-01D-A233_120904_SN1120_0186_BC1911ACXX_s_5_rg.sorted.filtered	115220	8729212	7291736	6331872
TCGA-H2-A26U-01A-11D-A16N_121204_SN208_0442_BC1F7YACXX_s_5_rg.sorted.filtered	115220	1535158	321558	110654
TCGA-H4-A2HQ-01A-11D-A17R_120921_SN208_0430_AC18CWACXX_s_5_rg.sorted.filtered	115220	13606416	12018338	10614362
TCGA-H7-7774-01A-21D-2317_120623_SN1222_0119_BC0WLLACXX_s_4_rg.sorted.filtered	115220	12236368	10271594	9213910
TCGA-HC-7075-01A-11D-1957_130412_SN590_0224_BC1YMJACXX_s_4_rg.sorted.filtered	115220	1298570	180982	37188
TCGA-HC-7077-01A-11D-1957_130412_SN590_0224_BC1YMJACXX_s_6_rg.sorted.filtered	115220	1438624	206906	33006
TCGA-HC-7079-10A-01D-1957_130422_SN590_0225_BD23TLACXX_s_1_rg.sorted.filtered	115220	157368	24280	5552
TCGA-HC-7081-01A-11D-1957_130422_SN590_0225_BD23TLACXX_s_4_rg.sorted.filtered	115220	226478	27298	4952
TCGA-HC-7081-10A-01D-1958_130422_SN590_0225_BD23TLACXX_s_5_rg.sorted.filtered	115220	167318	29474	7154
TCGA-HC-7209-10A-01D-2111_130502_SN590_0229_BD2459ACXX_s_7_rg.sorted.filtered	115220	1344686	246500	60006
TCGA-HC-7213-01A-11D-2111_130517_SN590_0230_AD24B4ACXX_s_6_rg.sorted.filtered	115220	1471612	227078	44214
TCGA-HC-7231-01A-11D-2111_130517_SN590_0231_BC24V6ACXX_s_2_rg.sorted.filtered	115220	1464262	232840	57034
TCGA-HI-7171-10A-01D-2111_130607_SN590_0232_BD26R5ACXX_s_8_rg.sorted.filtered	115220	1533124	228846	52764
TCGA-HW-7495-10A-01D-2022_130913_SN1440_0168_BD2B0UACXX_s_7_rg.sorted.filtered	115220	1203518	258510	106678
TCGA-IG-A3I8-01A-11D-A248_130101_SN590_0206_AC1H8RACXX_s_5_rg.sorted.filtered	115220	667602	29428	8280
TCGA-IG-A3YA-01A-11D-A248_121211_SN208_0443_BC1H55ACXX_s_1_rg.sorted.filtered	115220	251906	37730	13050
TCGA-IG-A3YA-10A-01D-A248_121211_SN208_0443_BC1H55ACXX_s_2_rg.sorted.filtered	115220	1880626	249210	79188
TCGA-IR-A3LF-01A-21D-A232_140124_SN1120_0292_BD2F1HACXX_s_7_rg.sorted.filtered	115220	1748990	599464	196320
TCGA-IR-A3LF-10A-01D-A232_140124_SN208_0506_BC2PD5ACXX_s_4_rg.sorted.filtered	115220	1131912	202356	86586
TCGA-J8-A3YH-01A-11D-A23Q_120927_SN208_0432_AC188LACXX_s_3_rg.sorted.filtered	115220	15019540	12796196	11233032
TCGA-L5-A43E-10A-01D-A248_130115_SN590_0207_AC1H8PACXX_s_2_rg.sorted.filtered	115220	380678	29698	6518
TCGA-L5-A43H-11A-11D-A248_130101_SN590_0206_AC1H8RACXX_s_4_rg.sorted.filtered	115220	377628	31630	7150
TCGA-L5-A43I-11A-11D-A248_121212_SN1120_0205_AC1F18ACXX_s_6_rg.sorted.filtered	115220	2780448	338804	83042
TCGA-LN-A49N-10A-01D-A248_130101_SN590_0206_AC1H8RACXX_s_8_rg.sorted.filtered	115220	570254	35198	7148
TCGA-LN-A49O-01A-11D-A248_130101_SN590_0206_AC1H8RACXX_s_1_rg.sorted.filtered	115220	2027288	254560	68482
TCGA-LN-A49O-10A-01D-A248_130101_SN590_0206_AC1H8RACXX_s_2_rg.sorted.filtered	115220	471454	36242	8286
TCGA-LN-A4MQ-10A-01D-A28P_131120_SN1222_0230_BC29YPACXX_s_6_rg.sorted.filtered	115220	327748	38254	2256
TCGA-VD-A8KD-10A-01D-A40E_140729_SN208_0521_BC5AF6ACXX_s_1_rg.sorted.filtered	115220	1480012	263662	87638
TCGA-VD-A8KE-10A-01D-A40E_140729_SN208_0521_BC5AF6ACXX_s_2_rg.sorted.filtered	115220	269420	55978	26266
TCGA-VD-A8KF-10A-01D-A40E_140729_SN208_0521_BC5AF6ACXX_s_3_rg.sorted.filtered	115220	271628	53438	21926
TCGA-VD-A8KG-10A-01D-A40E_140729_SN208_0521_BC5AF6ACXX_s_4_rg.sorted.filtered	115220	177280	44982	21558
TCGA-VD-A8KH-10A-01D-A40E_140729_SN208_0521_BC5AF6ACXX_s_5_rg.sorted.filtered	115220	234490	48994	21400
00a016cbe7ea291456bdcbd03dc828b0.filtered	115221	612002	82698	37788
055eb8679f8fd643681edea879ed39e5.filtered	115221	143588	71578	55940
05ac8012bd475ab2ce3d45b2e0e5864b.filtered	115221	1234668	181516	94524
064d2f15569ea353626d7b59f5bfd25d.filtered	115221	2106686	667966	592536
080d8935160ea0ca83586cf80b722247.filtered	115221	2256090	631360	432534
081ed0887d9f6b02b9d79ba4f9371cd9.filtered	115221	1591168	114762	41414
0a1391284ac30b02d85a5885bca3ad6d.filtered	115221	1626638	358554	203960
0e568ec10e5985f96895830ea05ab7ea.filtered	115221	1539194	223032	124796
0edf5c3de83b754d8d9b5ed6ab9e8a94.filtered	115221	888122	81440	27612
104b50afc4356e62c33af19b16a20b75.filtered	115221	1473466	273846	212168
10878d76d4c0ad80ec41454ae734cdca.filtered	115221	1112998	147808	50380
11061be66fae71c16788fd9fc1a73afb.filtered	115221	621332	152664	114618
112778209a264064ef4723c2643be148.filtered	115221	1223982	293032	147726
1157c2326f6b88c0267a2aeb305e2759.filtered	115221	104618	19096	4796
1164896cd389b0293fc5d942b5da6940.filtered	115221	583052	85042	37520
12cdfd6759ccc47c2476719bbb230bf7.filtered	115221	828894	48560	15782
138102d5725a67563ee38c7d240bfa5b.filtered	115221	715542	49832	13858
13cf3705382d9fa3718c1f9ee909853b.filtered	115221	531388	99100	48766
143cb9761910d538bdd6adea5e1b8cca.filtered	115221	540664	72240	29838
19ada9681b4376a963a9b9e1b4877a12.filtered	115221	841802	151292	77848
1a412b398e31a45c322e65711a35d52f.filtered	115221	464254	63652	22474
1ba3844520b272a8a41adea7119b7add.filtered	115221	412028	66640	31222
1e153b1e43ce5444de39e6c20baa20c7.filtered	115221	1290292	294440	165394
1e9de602347f4c3b44493a7b389e177b.filtered	115221	1644724	329816	139184
1ecfd8273a363b01bfe1272097ed576c.filtered	115221	91408	8034	3502
1ee077bc38d6f8b5a3c7283664ca525b.filtered	115221	895794	83346	29950
23a987f09c4bbfd3db0e42c85c318643.filtered	115221	137790	53156	39944
243c10f1efa33520bf06a2abbf747e06.filtered	115221	652238	127842	72280
247da315a50c7fb4598daf792c5086ff.filtered	115221	1029118	213214	120336
2548c39fc92627580ce126914f9e541c.filtered	115221	1042120	246128	184976
2ca71b5b408f6ddfc0cfec958f78e540.filtered	115221	2525570	201220	84880
2eaa264efb60b22dbe42a997b35f232e.filtered	115221	553680	75844	29874
2f9586b68a97bc16007845a593828c1e.filtered	115221	5166530	5099186	5084062
2fa9bf8f4ca8cc6f8392362de32be09a.filtered	115221	992596	221154	133922
30ca9dda6dc901c20e4df461aec63c56.filtered	115221	1607842	231848	101280
3272b46f2b0b4ced2d306818a7890234.filtered	115221	481854	60322	22836
333fbe3c434cef7ad15ead3da2957f3d.filtered	115221	685474	94470	52486
3389b84009a91bfa203a09dbe8bebdc4.filtered	115221	2483190	199144	97564
3673e63534c107f41189cc7b216ed30b.filtered	115221	689326	93944	47076
38b3ee1ebcc03f8d994e177b973cd6db.filtered	115221	454610	57280	20032
3ac5940e7260ebdac67fda67f843bb37.filtered	115221	881312	59892	22080
3f3ef84660f7426d20a9c5cb429db8ee.filtered	115221	718468	140070	86834
457ee39945c7939772dcc332d62d2032.filtered	115221	656834	65034	31884
46e9e1b27e516e01f2a836135f5c9bb7.filtered	115221	1749992	174560	82646
4844004286e9369557674738d9be6d4a.filtered	115221	946008	271654	127780
4b97f9383cb7d56fba152986d1042246.filtered	115221	869276	62000	23842
4e04a50d4698f562bb4cb2d8a39c7527.filtered	115221	756054	151346	54618
4e08c52156a4549e3d071bb4bdfe8b21.filtered	115221	144046	53992	42358
4f775502d475a2bb06ef956ee457c09b.filtered	115221	556922	42878	9676
4feecb3959b1664ecd5ce9cabc6b181d.filtered	115221	1396390	404166	206510
5c35e2ab0776a05bbc9817c096346b92.filtered	115221	4878578	561900	225698
5c54cebf17d98a845d11ad5d5185f4a0.filtered	115221	823550	176414	117128
5decd6fc51393068c23c55ac1ad92921.filtered	115221	557606	63708	7832
5e03deaed4f9d67805b748d70f393b0c.filtered	115221	598448	71326	28254
5e5b36501f397d1baded6fb8e0d1272a.filtered	115221	706700	130874	58174
6011eb0b47e84a64100b4ab1fb7890d4.filtered	115221	1124658	214468	123168
63fce88d543c8b969ca3171331e19211.filtered	115221	654818	118176	62378
677ceb59bb28b84c7a5d5e3d3a1332c9.filtered	115221	606180	68276	26620
682d86f6440758f0452a9556d9b0d965.filtered	115221	637628	93398	24506
6d7e6efd259f6da22588aaacd73c3c0e.filtered	115221	527608	75020	36708
70e610fa22329c2d1c043073d2a351bd.filtered	115221	651618	85202	33216
7205318b126c437ae3a99c9c456bdb71.filtered	115221	627382	97418	60462
72e59a417c67930a0de99ab36c4df550.filtered	115221	777664	91432	48114
7312d5e6ae948c9c6485d394dd643d43.filtered	115221	732494	112620	41684
7584b2ea6ab67ca7411a7722eb44d8dd.filtered	115221	632140	91884	33148
760071f8e60ef39a6884464df08526f5.filtered	115221	881658	255828	133486
77c3044fa5dcd9733a29a43fe849d146.filtered	115221	998884	86016	42310
784368518e3a3c64c915a45ea1a63ef8.filtered	115221	782816	162648	97312
7cc3dd16015812a7719ba947df5a6072.filtered	115221	508838	65890	11472
7cdc3dce590a37c14215501abc56072b.filtered	115221	477200	103792	70338
7d61482fcdb0b3474ce081a341b53dc4.filtered	115221	833450	46202	11242
7e80bee114f233cb474adf3b85c42f91.filtered	115221	1279334	580106	505648
826a94a33e1850d9f4bb57ed99d013e7.filtered	115221	833996	246578	163434
8409fbcf595ba489877dfe01d3f3babb.filtered	115221	150032	51298	36324
89f97fb431993848f145375c06801195.filtered	115221	31180	3934	1644
8a34a453a51130ed0f395b8cac03fe30.filtered	115221	452424	70590	39778
8b54b7ddf5689b470daeccb1102a4076.filtered	115221	3404626	717276	393638
8be090d1b6b3dcd84524b15677209008.filtered	115221	783850	176008	73960
8d0537e44f3c8b0c56a7decef1236da3.filtered	115221	454936	50672	15862
8e10ae1481b7e4a1cb9b140a9a4191f1.filtered	115221	144832	61688	50356
8f5c8fd28b6c6113bdedd06a58237d53.filtered	115221	479406	52242	15480
916494ff91cb6e9c02fd5cad868a9432.filtered	115221	3214276	379582	240512
91ccea470239ab86aafc536d744daf88.filtered	115221	1808298	162554	75360
95b879a71f7bf9082e2f29544a9a96e5.filtered	115221	1257434	463400	390040
9662e3a8fb4412b24b2cceba98099747.filtered	115221	1537982	101070	46408
985dd30689149902a58894d5c2a0c11e.filtered	115221	3618962	223670	95036
985ebcb22e11e01fdcef2ea18860a936.filtered	115221	528946	70698	14960
99231eb34b1f9fb496429a33945944d6.filtered	115221	1506646	356956	209354
994b896532e3794d4f63fb96973b2256.filtered	115221	802810	179044	99734
9a3623ca36e06ee9d500dc34c0a877e8.filtered	115221	781002	113490	46994
9f6bf8689fcd3380ed50482daacd6d62.filtered	115221	1452360	577128	414858
a1da51d3bdbea29cb8e06fc29c490e5b.filtered	115221	2477320	293396	143678
a40a6455eacaa0ab5af33298fc105c2e.filtered	115221	120402	49484	37246
a9e580ab8b8754d2f8461cc919a61258.filtered	115221	581422	87890	31466
ac88d7f8dd2eeed283a197fa464d16e0.filtered	115221	2132152	815216	724586
ad1cf501bd8ce3f285d74c81648798f2.filtered	115221	528708	95972	52262
ad2e11dd12a22954808bf04bdec0d080.filtered	115221	553232	81262	39766
ad786b2cf587eb34483a7966f08a20fd.filtered	115221	2112386	820396	738686
afb6f261618cb1962ce8e7d28d2bebd6.filtered	115221	748776	217896	166940
b6cc1affd819e34fc6f2f080f75ac2f1.filtered	115221	840876	98294	46164
b80bb37b2c3616374e7c8b2874644977.filtered	115221	1361244	270028	105702
ba4f987db0390a4708581c710b27ddcb.filtered	115221	5463180	388354	212050
bb06d7ab408c6716e20c1e6607182a1c.filtered	115221	1356092	470888	234468
bfa1e20d9b7b963ef3b548bde1c4cf00.filtered	115221	622968	187554	125500
bfb755eba2cb74f4b267ec11599be1e6.filtered	115221	629636	106770	57738
c1708e13b2a9faaf5f50fc2e1f491bca.filtered	115221	967072	226554	114392
c361e63eb25875d77f33d743e30ce37a.filtered	115221	6817418	603246	348854
c38c501c37a6112217e5a6291c94e082.filtered	115221	805262	75586	37460
c535b5e8e14454d2fb5975ead8bd9321.filtered	115221	443598	70722	24838
ca58002bcf44f1d1e5539693a2d83704.filtered	115221	31165118	30790068	30737988
cb6b276f142f61c0948db2f9e3fc1a06.filtered	115221	481674	71328	24726
cf76c905472f188e3fb5edbcfd5cfd7e.filtered	115221	1094380	951944	939770
d2678419dbaa466f87e5ef213dcb40d2.filtered	115221	869564	163390	111966
d5295c8befb5a83beac78163cd03987b.filtered	115221	704832	66608	20208
d52a490452bcea89e4f7a08fecfa888e.filtered	115221	77784	15612	4832
d820260550ed5924c59f81c3b52d9aef.filtered	115221	577868	73296	32348
d823e46f8b726a23375599ff06b3ee23.filtered	115221	160992	65822	40044
da2b965e21759e1c9f2fd4ff550f335a.filtered	115221	1204544	215874	77332
dc7aabcd4195783f5757de95ab75bc1a.filtered	115221	336436	261926	250968
dcc179fd39da566d773dd5f70adce225.filtered	115221	522706	59832	16966
dd2257dc20b7a6b5bba5e609faa08f25.filtered	115221	479164	59678	27838
df14444c99582a25a6c4270c0ec0c57a.filtered	115221	3761804	540608	336624
df2eae4cbef1c0aecdbe1d0f2424edb1.filtered	115221	744484	65836	26070
e197a935bf028894f9cec5ec9a249bf2.filtered	115221	1033454	389798	330634
e1fd0963f179515dbd7a5f7018b66fd9.filtered	115221	1775586	810972	423116
e1ffee232f222a57cec0f119a949e196.filtered	115221	1296442	310560	148044
e31a435be032cfbe070f85a8cf8be96e.filtered	115221	53360	30950	27660
e3a4928af3288dd832f84bf77fd81898.filtered	115221	533086	87178	48756
e44ee6b35a5e590d454a2cbc0c856885.filtered	115221	414496	44126	15598
e6507c999d39ed773eac1bc8f7ad5afb.filtered	115221	429878	54860	20436
e78122f0f22778f289d6ed382f0c64ee.filtered	115221	1123882	257480	160746
e80cf73a9a390fc6f37659e80bd3197a.filtered	115221	2299770	510288	408724
ecbc5c73c20744cd118d00da739ac84b.filtered	115221	1298902	165644	79670
f316e3dff60e757701731d0c0cd94c3d.filtered	115221	869148	210462	139294
f31e08129d2203eb95db8f197638efcd.filtered	115221	988338	212138	127754
f49f6910c3804642d41fbdec025ab3e8.filtered	115221	1216472	100872	28792
f6f0bc109f78a22318fcd55e02cd9e0e.filtered	115221	1477528	683068	618072
fa6bec3d86dc832a801cad28a615155f.filtered	115221	1369500	252026	135658
fc5c85d8f5e38babc01190428928c325.filtered	115221	560554	99422	66226
G32462.TCGA-DK-A1A7-10A-01D-A13W-08.1.filtered	115221	82966	6112	1094
G35155.TCGA-CN-5373-01A-01D-1434-08.2.filtered	115221	335514	280754	275878
G35155.TCGA-CQ-5323-01A-01D-1683-08.2.filtered	115221	295510	141204	127158
G35155.TCGA-CQ-6220-01A-11D-1912-08.2.filtered	115221	303618	101186	83498
G35155.TCGA-CR-5243-01A-01D-1512-08.2.filtered	115221	52968	7362	3694
G35155.TCGA-CR-6471-01A-11D-1870-08.2.filtered	115221	75028	5754	1600
G35155.TCGA-CR-6481-01A-11D-1870-08.2.filtered	115221	69200	6458	2318
G35155.TCGA-CR-7368-01A-11D-2129-08.2.filtered	115221	217632	56096	41042
G35155.TCGA-CV-7406-01A-11D-2078-08.2.filtered	115221	80454	6086	2214
G35155.TCGA-DQ-7591-01A-11D-2078-08.2.filtered	115221	253048	43742	23950
G35155.TCGA-HD-7754-01A-11D-2078-08.2.filtered	115221	113096	47356	42828
TCGA-06-0128-10A-01D-0572-09_whole.filtered	115221	604300	124082	54406
TCGA-06-0155-10A-01D-0703-09_IlluminaGA-DNASeq_whole.filtered	115221	863146	61538	23740
TCGA-06-1086-01A-02D-0932-09_IlluminaGA-DNASeq_whole.filtered	115221	1027766	104448	32670
TCGA-06-1086-10A-01D-0703-09_IlluminaGA-DNASeq_whole.filtered	115221	1462652	271982	210800
TCGA-13-0791-01A-01D-0926-12_Illumina.filtered	115221	2133056	868186	515072
TCGA-13-0791-10A-01D-0926-12_Illumina.filtered	115221	1446634	794068	700126
TCGA-13-0890-10A-01W-0421-09_whole.filtered	115221	3165930	1095036	498716
TCGA-14-0786-10A-01D-0703-09_IlluminaGA-DNASeq_whole.filtered	115221	1322724	673246	573956
TCGA-14-1401-10A-01D-0703-09_IlluminaGA-DNASeq_whole.filtered	115221	2243612	949002	819644
TCGA-14-1454-10A-01D-0703-09_IlluminaGA-DNASeq_whole.filtered	115221	2166588	846226	762602
TCGA-16-1063-10A-01D-0703-09_IlluminaGA-DNASeq_whole.filtered	115221	2079910	190712	126890
TCGA-16-1460-01A-01D-0932-09_IlluminaGA-DNASeq_whole.filtered	115221	676606	135528	51512
TCGA-26-1438-10A-01D-0703-09_IlluminaGA-DNASeq_whole.filtered	115221	1809868	162690	75444
TCGA-29-1704-01B-01D-0926-12_Illumina.filtered	115221	866826	315286	191830
TCGA-29-1704-10A-01D-0926-12_Illumina.filtered	115221	869224	220980	134318
TCGA-29-1705-01A-01D-0926-12_Illumina.filtered	115221	1737594	712714	409486
TCGA-29-1705-10A-01D-0926-12_Illumina.filtered	115221	571676	152312	112554
TCGA-29-1707-02A-01D-0926-12_Illumina.filtered	115221	357878	132390	105402
TCGA-29-1707-10A-01D-0926-12_Illumina.filtered	115221	2257596	1007780	613946
TCGA-29-2414-02A-01D-0926-12_Illumina.filtered	115221	1578332	411594	259914
TCGA-29-2414-10A-01D-0926-12_Illumina.filtered	115221	2029270	965730	665232
TCGA-38-4632-11A-01D-1751_120305_SN1120_0118_AD0L4HACXX_s_8_rg.sorted.filtered	115221	48553996	30482364	26716572
TCGA-55-6642-01A-11D-1853_120310_SN590_0144_AD0PNFACXX_s_1_rg.sorted.filtered	115221	98418150	93578088	83718498
TCGA-61-1916-01A-01D-0926-12_Illumina.filtered	115221	2031096	582548	346742
TCGA-61-1916-02A-01D-0926-12_Illumina.filtered	115221	757886	237768	152304
TCGA-61-1916-11A-01D-0926-12_Illumina.filtered	115221	1387044	566236	375468
TCGA-75-5146-10A-01D-1623_120228_SN1120_0117_BC0DKWACXX_s_5_rg.sorted.filtered	115221	37063958	17687216	15782256
TCGA-91-6829-01A-21D-1853_120305_SN1120_0119_BD0REAACXX_s_2_rg.sorted.filtered	115221	32530720	23397062	20798376
TCGA-A2-A04P-01A-31D-A128-09_IlluminaGA-DNASeq_whole.filtered	115221	1061600	785630	188686
TCGA-A2-A0D0-10A-01D-A128-09_IlluminaGA-DNASeq_whole.filtered	115221	463854	68256	18498
TCGA-AA-3518-01A-02D-1525-10_Illumina.filtered	115221	660344	177786	117936
TCGA-AA-3518-10A-01D-1525-10_Illumina.filtered	115221	532612	149496	109122
TCGA-AA-3534-10A-01D-1525-10_Illumina.filtered	115221	744344	202208	158680
TCGA-AA-A00R-01A-01D-A126-10_Illumina.filtered	115221	1476606	548632	337978
TCGA-AB-2907-11A-01D-0739-09_whole.filtered	115221	74440	5482	2662
TCGA-AB-2967-11A-01D-0739-09_whole.filtered	115221	41604	4116	1282
TCGA-AB-2969-03A-01D-0739-09_whole.filtered	115221	62866	7924	3918
TCGA-AB-2974-11A-01D-0739-09_whole.filtered	115221	235334	34522	31690
TCGA-AB-2975-03A-01D-0739-09_whole.filtered	115221	261824	18324	12922
TCGA-AB-2975-11A-01D-0739-09_whole.filtered	115221	54340	5028	1446
TCGA-AB-2977-03A-01D-0739-09_whole.filtered	115221	63656	6864	1928
TCGA-AB-2981-03A-01D-0739-09_whole.filtered	115221	60276	5932	1662
TCGA-AB-2983-03A-01D-0739-09_whole.filtered	115221	111284	17704	9344
TCGA-AB-2985-03A-01D-0739-09_whole.filtered	115221	8488	1332	682
TCGA-AB-2985-11A-01D-0739-09_whole.filtered	115221	45386	4856	2442
TCGA-AB-2987-03A-01D-0739-09_whole.filtered	115221	70308	6578	3072
TCGA-AB-2989-11A-01D-0739-09_whole.filtered	115221	152636	8004	3568
TCGA-AB-2996-11A-01D-0739-09_whole.filtered	115221	200280	30386	11264
TCGA-AB-3000-03A-01D-0739-09_whole.filtered	115221	142780	9768	6048
TCGA-AB-3000-11A-01D-0739-09_whole.filtered	115221	403960	164306	137256
TCGA-AB-3002-03A-01D-0739-09_whole.filtered	115221	482162	21496	11026
TCGA-AF-2689-01A-01D-1525-10_Illumina.filtered	115221	1907022	1064052	905210
TCGA-AF-2689-10A-01D-1525-10_Illumina.filtered	115221	700074	162260	101814
TCGA-AG-3593-01A-01D-1525-10_Illumina.filtered	115221	855268	262608	175824
TCGA-AO-A0J4-10A-01D-A128-09_IlluminaGA-DNASeq_whole.filtered	115221	667630	100988	30488
TCGA-B5-A0K0-10A-01D-A043_120322_SN208_0278_BD0RB0ACXX_s_5_rg.sorted.filtered	115221	41845732	38500074	34076076
TCGA-BH-A0B3-10A-01D-A128-09_IlluminaGA-DNASeq_whole.filtered	115221	744842	133338	82662
TCGA-BH-A0E0-10A-01D-A128-09_IlluminaGA-DNASeq_whole.filtered	115221	1187626	368316	135706
TCGA-BH-A0WA-01A-11D-A128-09_IlluminaGA-DNASeq_whole.filtered	115221	1253964	458066	160912
TCGA-BH-A0WA-10A-01D-A128-09_IlluminaGA-DNASeq_whole.filtered	115221	1357042	324174	129794
TCGA-BR-6803-01A-11D-1880_130329_SN590_0221_BD1WHDACXX_s_7_rg.sorted.filtered	115221	109810	48108	22314
TCGA-BR-6852-01A-11D-1880_130115_SN590_0207_AC1H8PACXX_s_7_rg.sorted.filtered	115221	231754	165518	90496
TCGA-BT-A0S7-10A-01D-A10R_120920_SN1222_0150_AC1927ACXX_s_2_rg.sorted.filtered	115221	68040402	63724076	58136810
TCGA-BT-A20P-11A-11D-A14U_120926_SN1222_0152_AC187DACXX_s_4_rg.sorted.filtered	115221	57345228	53523644	48595508
TCGA-BT-A20Q-11A-11D-A14U_120926_SN1222_0152_AC187DACXX_s_6_rg.sorted.filtered	115221	67530276	62987300	57526724
TCGA-C4-A0F6-01A-11D-A10R_120920_SN1222_0150_AC1927ACXX_s_1_rg.sorted.filtered	115221	60847756	56938330	51740892
TCGA-CG-4462-10A-01D-1154_121023_SN208_0437_BD1H3FACXX_s_8_rg.sorted.filtered	115221	1685992	556596	223042
TCGA-CG-4462-10A-01D-1154_130815_VM001_0004_VMR0004CXX_s_8_rg.sorted.filtered	115221	1685992	556598	223036
TCGA-CN-6998-10A-01D-2317_120623_SN1222_0118_AD13T1ACXX_s_1_rg.sorted.filtered	115221	41561774	38407044	34735694
TCGA-CQ-6223-10A-01D-1911_120504_SN1222_0102_BC0VHDACXX_s_7_rg.sorted.filtered	115221	22108464	19471690	17421054
TCGA-CQ-6224-10A-01D-1911_120504_SN1222_0102_BC0VHDACXX_s_8_rg.sorted.filtered	115221	34887330	31807388	28555548
TCGA-CV-6954-10A-01D-1911_120505_SN1120_0138_AD11NHACXX_s_7_rg.sorted.filtered	115221	33871512	29827060	25823616
TCGA-CV-6959-10A-01D-1911_120505_SN1120_0138_AD11NHACXX_s_8_rg.sorted.filtered	115221	24158006	21296442	18585118
TCGA-D3-A2JD-10A-01D-A18Z_120518_SN1120_0142_AC0VG4ACXX_s_3_rg.sorted.filtered	115221	26352502	23313302	20733330
TCGA-D7-6820-01A-11D-1880_121220_SN1120_0207_BC1JALACXX_s_3_rg.sorted.filtered	115221	6144972	4645036	1934820
